,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars
f35,-0.0006666666666666488,-0.010261375661375416,-0.044066666666666865,-4.246284501061457e-06,-6.535908064570329e-05,-0.00028067940552017114,157.0
f36,-0.12266666666666659,-0.05825992063492075,-0.058199999999999974,-0.0005287356321839077,-0.00025112034756431356,-0.00025086206896551713,232.0
f37,-0.12433333333333335,0.04777738095238104,-0.061466666666667,-0.0005246132208157526,0.0002015923246935909,-0.00025935302390998736,237.0
f38,-0.015000000000000013,-0.024498015873016143,-0.0515999999999997,-6.818181818181824e-05,-0.00011135461760461883,-0.00023454545454545318,220.0
f39,-0.09966666666666679,-0.10305859788359784,-0.10486666666666661,-0.0003204715969989286,-0.00033137812824307985,-0.0003371918542336547,311.0
f4,0.04133333333333339,0.001600793650793464,0.06366666666666676,0.00029951690821256076,1.1599953991256985e-05,0.0004613526570048316,138.0
f40,-0.02766666666666656,0.008222354497354423,-0.017133333333333056,-0.00013562091503267922,4.0305659300756975e-05,-8.39869281045738e-05,204.0
f41,0.0716666666666666,-0.048103042328042356,-0.04333333333333367,0.00044513457556935777,-0.00029877666042262333,-0.0002691511387163582,161.0
f42,-0.08033333333333326,0.007097751322751644,-0.03526666666666711,-0.000416234887737478,3.677591358938676e-05,-0.00018272884283247208,193.0
f43,-0.16399999999999998,-0.018814021164021144,-0.027933333333333255,-0.0005412541254125412,-6.209247908917869e-05,-9.218921892189193e-05,303.0
f44,-0.07933333333333303,0.016541269841269635,0.02586666666666676,-0.000536036036036034,0.00011176533676533537,0.00017477477477477541,148.0
f45,0.02899999999999997,0.019990079365079627,-0.044599999999999806,0.00011599999999999988,7.99603174603185e-05,-0.0001783999999999992,250.0
f46,0.034999999999999976,-0.05866388888888857,-0.036866666666666936,0.00021084337349397576,-0.00035339692101740103,-0.00022208835341365626,166.0
f47,-0.15566666666666665,-0.08330357142857148,-0.07706666666666667,-0.0009915074309978767,-0.0005305959963603279,-0.0004908704883227177,157.0
f48,-0.16033333333333338,-0.02036878306878287,0.009066666666666279,-0.0006337285902503296,-8.050902398728407e-05,3.583662714097343e-05,253.0
f49,0.028666666666666618,-0.002787698412698436,-0.005733333333333035,0.00015329768270944715,-1.4907478142772386e-05,-3.065953654188789e-05,187.0
f5,-0.04333333333333328,0.0933150793650796,0.0334666666666667,-0.0003412073490813644,0.0007347644044494457,0.0002635170603674543,127.0
f50,-0.00033333333333351867,-0.03509836459836446,-0.044333333333333114,-1.1415525114161598e-06,-0.00012019987876152213,-0.0001518264840182641,292.0
f51,0.006000000000000116,0.015325396825396798,-0.019266666666666876,2.409638554216914e-05,6.154777841524818e-05,-7.737617135207581e-05,249.0
f52,-0.09266666666666667,0.10656071428571423,-0.03160000000000007,-0.00047038917089678515,0.0005409173313995646,-0.00016040609137055875,197.0
f53,0.0056666666666666254,0.0057453703703705394,-0.05413333333333337,2.711323763955323e-05,2.7489810384548035e-05,-0.00025901116427432235,209.0
f54,-0.14566666666666664,-0.06519166666666693,-0.09699999999999959,-0.000656156156156156,-0.00029365615615615734,-0.00043693693693693507,222.0
f55,0.24600000000000005,0.23778412698412704,0.24546666666666656,0.001397727272727273,0.0013510461760461764,0.0013946969696969692,176.0
f56,0.13899999999999987,0.26297976190476197,0.22393333333333282,0.0005110294117647054,0.0009668373599439778,0.0008232843137254883,272.0
f57,,,,,,,
f58,0.0673333333333333,0.1586051587301589,0.10439999999999994,0.0005754985754985753,0.0013555996472663155,0.0008923076923076918,117.0
f59,0.29700000000000004,0.35498941798941824,0.3731333333333334,0.0010919117647058825,0.0013051081543728612,0.0013718137254901963,272.0
f6,0.8319999999999999,0.5298787037037038,0.49726666666666675,0.0038341013824884787,0.0024418373442566996,0.002291551459293395,217.0
f60,0.26999999999999996,0.22914457671957705,0.2004000000000002,0.0010756972111553784,0.0009129266004764026,0.0007984063745019928,251.0
f61,0.19566666666666643,0.35440555555555564,0.2620666666666666,0.0007355889724310769,0.0013323517126148708,0.0009852130325814534,266.0
f62,0.4983333333333333,0.4728055555555555,0.39613333333333306,0.002157287157287157,0.0020467772967772964,0.0017148629148629137,231.0
f63,,,,,,,
f64,0.1986666666666666,0.23297222222222258,0.15766666666666668,0.0009283489096573206,0.0010886552440290775,0.000736760124610592,214.0
f65,-0.0026666666666666505,0.07010238095238092,0.03153333333333297,-1.129943502824852e-05,0.0002970439870863598,0.000133615819209038,236.0
f66,0.22433333333333327,0.10968809523809514,0.09013333333333373,0.0008628205128205125,0.000421877289377289,0.0003466666666666682,260.0
f67,,,,,,,
f68,0.03566666666666668,0.2278817460317461,0.15053333333333313,0.00012876052948255118,0.0008226777835081087,0.0005434416365824301,277.0
f69,0.5330000000000001,0.506197222222222,0.4706,0.0022974137931034487,0.00218188457854406,0.002028448275862069,232.0
f7,0.36766666666666664,0.34770396825396804,0.2490000000000001,0.0013567035670356703,0.0012830404732618746,0.0009188191881918823,271.0
f70,,,,,,,
f71,,,,,,,
f72,0.3666666666666668,0.5617043650793649,0.5067999999999997,0.0015804597701149432,0.002421139504652435,0.002184482758620688,232.0
f73,,,,,,,
f74,,,,,,,
f75,,,,,,,
f76,,,,,,,
f77,,,,,,,
f78,,,,,,,
f79,,,,,,,
f8,0.6466666666666665,0.4645724867724865,0.4796666666666663,0.003217247097844112,0.002311305904340729,0.0023864013266998324,201.0
f80,0.12433333333333335,0.061966666666667,0.0628666666666663,0.0005359195402298852,0.00026709770114942676,0.0002709770114942513,232.0
f81,0.22766666666666646,0.2146951058201058,0.1459333333333332,0.001468817204301074,0.0013851297149684247,0.0009415053763440852,155.0
f82,,,,,,,
f83,,,,,,,
f84,0.7113333333333334,0.714224206349207,0.6890000000000003,0.003453074433656958,0.0034671077978116844,0.0033446601941747585,206.0
f85,-0.022666666666666613,0.007221428571428656,-0.005066666666666775,-9.289617486338775e-05,2.9596018735363344e-05,-2.0765027322404815e-05,244.0
f86,-0.04533333333333317,0.022381746031746252,0.0028000000000003578,-0.00013178294573643363,6.506321520856468e-05,8.13953488372197e-06,344.0
f87,,,,,,,
f88,0.11166666666666664,-0.010223809523809635,0.04693333333333344,0.0005447154471544714,-4.987224157955919e-05,0.00022894308943089483,205.0
f89,,,,,,,
f9,0.6979999999999998,0.6992972222222225,0.667666666666667,0.0032616822429906533,0.003267744029075806,0.0031199376947040514,214.0
f90,0.15733333333333327,0.007015079365079613,-0.002733333333332977,0.00047532729103726064,2.1193593247974663e-05,-8.257804632425912e-06,331.0
f91,,,,,,,
f92,,,,,,,
f93,0.20400000000000001,0.06444761904761925,0.05766666666666659,0.0007756653992395438,0.00024504798116965494,0.00021926489226869425,263.0
f94,,,,,,,
f95,0.07833333333333331,0.04098553391053378,0.04313333333333347,0.0003001277139208173,0.0001570326969752252,0.00016526181353767612,261.0
f96,,,,,,,
f97,,,,,,,
f98,-0.08466666666666667,0.0006615079365074328,-0.006333333333333635,-0.000290950744558992,2.2732231495100783e-06,-2.1764032073311462e-05,291.0
f99,0.11099999999999996,0.014833730158729963,0.006066666666666276,0.0005186915887850466,6.93164960688316e-05,2.8348909657319048e-05,214.0
