,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars
f164,0.051999999999999935,-0.10644776334776312,-0.005199999999999927,0.00023214285714285684,-0.0004752132292310854,-2.321428571428539e-05,224.0
f165,0.0020000000000000018,-0.06576320346320347,-0.024000000000000077,1.1111111111111122e-05,-0.00036535113035113037,-0.00013333333333333377,180.0
f166,-0.14000000000000007,-0.025038844488844636,0.007599999999999885,-0.0005809128630705397,-0.00010389562028566239,3.153526970954309e-05,241.0
f167,-0.052000000000000046,0.04030074253232141,0.024799999999999878,-0.000246445497630332,0.0001909987797740351,0.0001175355450236961,211.0
f168,-0.019999999999999962,-0.0687733538391434,0.026400000000000035,-0.00014084507042253495,-0.00048431939323340426,0.0001859154929577467,142.0
f169,-0.13000000000000006,0.01066520146520139,-0.047199999999999964,-0.0008074534161490687,6.624348736149932e-05,-0.00029316770186335383,161.0
f17,0.01799999999999996,-0.05793253968253964,0.017200000000000215,8.450704225352094e-05,-0.00027198375437812036,8.07511737089212e-05,213.0
f170,0.068,-0.05368070263070285,-0.029199999999999893,0.0006666666666666668,-0.000526281398340224,-0.00028627450980392053,102.0
f171,0.06000000000000005,-0.03816904761904749,-0.06600000000000006,0.00028436018957345995,-0.00018089596027984594,-0.00031279620853080596,211.0
f172,-0.09999999999999992,0.07396595071595063,-0.0039999999999996705,-0.0004566210045662097,0.0003377440671961216,-1.8264840182646898e-05,219.0
f173,-0.08200000000000007,0.001445238095238055,0.017199999999999716,-0.0004059405940594063,7.154644035831956e-06,8.514851485148374e-05,202.0
f174,0.15599999999999997,0.017752020202020047,0.009200000000000041,0.0005252525252525252,5.977111179131329e-05,3.0976430976431114e-05,297.0
f175,0.009999999999999953,0.05942518037518024,0.08399999999999985,6.896551724137899e-05,0.00040982883017365686,0.0005793103448275852,145.0
f176,-0.019999999999999962,0.0037236652236650736,-0.00759999999999994,-0.00013605442176870724,2.533105594329982e-05,-5.1700680272108436e-05,147.0
f177,-0.07399999999999995,0.02333759018759024,-0.014000000000000179,-0.0002661870503597121,8.394816614241094e-05,-5.035971223021647e-05,278.0
f178,-0.021999999999999964,-0.11428055278055277,0.013200000000000267,-8.239700374531821e-05,-0.0004280170516125572,4.943820224719201e-05,267.0
f179,-0.10600000000000015,0.051936892239626,-0.038799999999999724,-0.0002888283378746598,0.00014151741754666485,-0.0001057220708446859,367.0
f18,0.0040000000000000036,-0.1379768620268621,0.0035999999999998256,1.7777777777777794e-05,-0.0006132304978971649,1.5999999999999223e-05,225.0
f180,0.06400000000000011,-0.02204994449994463,-0.005200000000000038,0.0004740740740740749,-0.00016333292222181207,-3.85185185185188e-05,135.0
f181,0.066,0.08343332778332796,-0.015200000000000102,0.0005641025641025642,0.0007131053656694698,-0.00012991452991453078,117.0
f182,-0.01800000000000007,0.005415384615384766,0.02960000000000007,-9.729729729729769e-05,2.9272349272350086e-05,0.0001600000000000004,185.0
f183,0.07800000000000001,0.026217765567765283,0.011599999999999888,0.0004534883720930233,0.00015242886958003073,6.744186046511563e-05,172.0
f184,0.1660000000000001,0.01957289932289935,0.033600000000000185,0.0007614678899082573,8.978394184816216e-05,0.0001541284403669733,218.0
f185,-0.10999999999999999,0.029760755910755887,0.00840000000000013,-0.0006666666666666665,0.00018036821764094477,5.090909090909169e-05,165.0
f186,0.09400000000000003,0.013416955266955188,0.03679999999999978,0.0005628742514970062,8.034104950272569e-05,0.00022035928143712441,167.0
f187,-0.10400000000000004,0.05548441558441575,-0.00720000000000004,-0.0006380368098159512,0.0003403951876344524,-4.417177914110454e-05,163.0
f188,0.041999999999999926,-0.07443880008880033,-0.018000000000000016,0.0001700404858299592,-0.00030137166027854385,-7.287449392712557e-05,247.0
f189,-0.01200000000000001,0.02056749361749355,-0.020799999999999985,-7.361963190184056e-05,0.00012618094243861073,-0.0001276073619631901,163.0
f19,-0.10799999999999998,-0.08148503555268238,0.0052000000000002045,-0.00033333333333333327,-0.0002514970233107481,1.6049382716050015e-05,324.0
f190,-0.1640000000000001,-0.004044183776151011,-0.0031999999999997586,-0.0006978723404255323,-1.720929266447239e-05,-1.3617021276594717e-05,235.0
f191,0.07200000000000001,0.0332136252636252,-0.006400000000000017,0.0004965517241379311,0.00022905948457672552,-4.4137931034482875e-05,145.0
f192,-0.02800000000000008,0.016787590187590185,0.019199999999999884,-9.929078014184425e-05,5.9530461658121224e-05,6.808510638297831e-05,282.0
f193,-0.11200000000000004,-0.13584947829947797,-0.007600000000000051,-0.0005989304812834227,-0.0007264677983929303,-4.0641711229946796e-05,187.0
f194,0.07999999999999996,0.028183705183705388,0.044000000000000095,0.0006666666666666663,0.00023486420986421156,0.00036666666666666743,120.0
f195,0.08200000000000002,-0.0008837606837607259,0.08719999999999989,0.0004162436548223351,-4.486094841425005e-06,0.00044263959390862886,197.0
f196,0.12200000000000005,-0.07041468531468525,0.04359999999999992,0.0009457364341085275,-0.00054585027375725,0.00033798449612403036,129.0
f197,-0.05600000000000005,-0.028851370851370906,-0.04439999999999983,-0.0003255813953488375,-0.0001677405282056448,-0.00025813953488371995,172.0
f198,-0.06799999999999995,0.01551516816516818,0.007999999999999952,-0.0015813953488372082,0.00036081786430623675,0.00018604651162790585,43.0
f199,0.013999999999999901,-0.005775974025974018,-0.02080000000000004,0.00013461538461538366,-5.5538211788211706e-05,-0.0002000000000000004,104.0
f2,0.02799999999999997,-0.030133910533910457,0.047199999999999964,0.00011965811965811953,-0.00012877739544406178,0.00020170940170940156,234.0
f20,0.024000000000000077,0.13461558441558447,0.026399999999999868,9.448818897637825e-05,0.0005299826158093877,0.00010393700787401523,254.0
f200,0.04600000000000004,0.03819920634920654,0.04239999999999994,0.00032167832167832194,0.00026712731712731847,0.0002965034965034961,143.0
f201,0.05599999999999994,0.010445887445887425,-0.011599999999999888,0.000258064516129032,4.813773016537984e-05,-5.3456221198156164e-05,217.0
f202,-0.08600000000000002,-0.04933965478965474,-0.023999999999999966,-0.0004365482233502539,-0.0002504551004551002,-0.00012182741116751251,197.0
f203,0.021999999999999853,0.10349812409812403,-0.0671999999999997,0.0001042654028436012,0.0004905124364840001,-0.0003184834123222735,211.0
f204,-0.09600000000000009,0.029572965922966155,0.0252,-0.0006486486486486493,0.00019981733731733888,0.00017027027027027028,148.0
f205,0.019999999999999962,0.029432539682539727,0.013999999999999957,9.345794392523346e-05,0.00013753523216140058,6.542056074766334e-05,214.0
f206,0.046000000000000096,0.0046408369408370564,-0.052799999999999736,0.00020087336244541527,2.026566349710505e-05,-0.0002305676855895185,229.0
f207,-0.03600000000000009,-0.0003793650793652015,-0.011599999999999888,-0.0002292993630573254,-2.416338085128672e-06,-7.388535031847063e-05,157.0
f208,-0.15599999999999997,-0.09363131313131323,-0.047599999999999754,-0.0014999999999999998,-0.0009003010878010887,-0.00045769230769230533,104.0
f209,-0.15400000000000014,0.2920834338863752,0.05759999999999982,-0.00035897435897435927,0.0006808471652363058,0.00013426573426573383,429.0
f21,0.06999999999999995,-0.029246031746031687,0.030000000000000082,0.0003196347031963468,-0.00013354352395448258,0.00013698630136986338,219.0
f210,0.03799999999999998,0.059348296148296176,0.044400000000000106,0.0002331288343558281,0.0003640999763699152,0.00027239263803681044,163.0
f211,-0.009999999999999898,-0.14249582318944282,-0.032799999999999774,-4.4843049327353804e-05,-0.0006389947228226135,-0.00014708520179372095,223.0
f212,0.045999999999999874,0.027643151293151036,-0.030000000000000193,0.00012707182320441954,7.636229638991998e-05,-8.287292817679611e-05,362.0
f213,0.10599999999999998,-0.043008513708513885,-0.006000000000000172,0.0005247524752475247,-0.00021291343420056378,-2.9702970297030553e-05,202.0
f214,-0.09200000000000003,-0.025174603174603127,0.04400000000000015,-0.0005822784810126584,-0.00015933293148482993,0.0002784810126582288,158.0
f215,0.1180000000000001,0.13089098818278372,0.021200000000000108,0.001191919191919193,0.0013221311937654922,0.00021414141414141522,99.0
f216,-0.08600000000000013,0.03788292818292799,0.01600000000000018,-0.00047513812154696206,0.00020929794576203309,8.839779005524962e-05,181.0
f217,-0.004000000000000115,-0.04654963924963912,-0.02079999999999993,-1.6949152542373366e-05,-0.00019724423410864033,-8.813559322033868e-05,236.0
f218,-0.008000000000000007,-0.05307527472527479,0.01599999999999996,-4.371584699453556e-05,-0.00029002882363538137,8.743169398907081e-05,183.0
f219,-0.0500000000000001,0.09703492063492053,0.03360000000000002,-0.00015479876160990743,0.0003004177109440264,0.00010402476780185765,323.0
f22,-0.05399999999999999,0.014644877344877294,-0.021600000000000008,-0.00033333333333333327,9.040047743751415e-05,-0.0001333333333333334,162.0
f220,0.05799999999999994,0.07973838383838378,0.038000000000000034,0.0003815789473684207,0.0005245946305156827,0.0002500000000000002,152.0
f221,-0.0020000000000000573,-0.006400432900432851,0.027600000000000013,-1.0050251256281696e-05,-3.2162979399160054e-05,0.0001386934673366835,199.0
f222,-0.0020000000000000573,-0.030385581085581315,-0.026400000000000312,-6.289308176100809e-06,-9.55521417785576e-05,-8.301886792452928e-05,318.0
f223,0.03400000000000003,-0.014867543567543606,0.007199999999999929,0.00022516556291390748,-9.84605534274411e-05,4.768211920529754e-05,151.0
f224,-0.17600000000000005,-0.08379046019340158,0.020399999999999807,-0.0004334975369458129,-0.00020638044382611227,5.024630541871874e-05,406.0
f225,-0.013999999999999901,0.06139444444444431,-0.025599999999999956,-6.481481481481435e-05,0.00028423353909464956,-0.00011851851851851832,216.0
f226,-0.2639999999999999,-0.013306315906315924,-0.009200000000000041,-0.0016499999999999993,-8.316447441447452e-05,-5.750000000000026e-05,160.0
f227,-0.09200000000000003,-0.06767904040404016,-0.019600000000000062,-0.0004867724867724869,-0.00035809016086793733,-0.00010370370370370402,189.0
f228,0.02999999999999997,0.029796825396825377,-0.0048000000000000265,0.0001578947368421051,0.0001568253968253967,-2.526315789473698e-05,190.0
f229,0.08000000000000002,-0.1469289654789656,0.013599999999999723,0.0003404255319148937,-0.0006252296403360238,5.787234042553074e-05,235.0
f23,0.020000000000000018,0.035214718614718477,-0.038799999999999835,0.00015151515151515165,0.00026677817132362484,-0.00029393939393939267,132.0
f230,-0.052000000000000046,-0.02566073926073903,0.015599999999999836,-0.00037681159420289886,-0.00018594738594738427,0.00011304347826086838,138.0
f231,-0.14200000000000007,0.03446962481962457,0.01079999999999992,-0.0008875000000000005,0.00021543515512265353,6.74999999999995e-05,160.0
f232,-0.09200000000000003,0.029969119769119867,0.038000000000000145,-0.00033948339483394843,0.00011058715781963051,0.00014022140221402267,271.0
f233,-0.08599999999999991,0.13199493284493302,-0.008400000000000019,-0.00026219512195121926,0.000402423575746747,-2.560975609756103e-05,328.0
f234,-0.026000000000000023,-0.056840476190476164,-0.02839999999999998,-0.0006190476190476195,-0.0013533446712018133,-0.0006761904761904757,42.0
f235,0.10399999999999993,-0.011952153402153498,-0.07439999999999986,0.00046846846846846816,-5.383852883852927e-05,-0.0003351351351351345,222.0
f236,0.018000000000000127,-0.005283766233766196,-0.006399999999999961,0.00011180124223602564,-3.28184238122124e-05,-3.975155279503081e-05,161.0
f237,0.14400000000000007,0.03642652347652342,0.005999999999999894,0.0008228571428571433,0.00020815156272299096,3.428571428571368e-05,175.0
f238,-0.018000000000000016,0.03365519480519508,-0.03680000000000022,-9.000000000000007e-05,0.0001682759740259754,-0.0001840000000000011,200.0
f239,0.12600000000000006,-0.09892316017316038,-0.0011999999999998678,0.0004846153846153848,-0.00038047369297369377,-4.615384615384107e-06,260.0
f24,0.014000000000000012,0.06413341658341654,0.025200000000000056,0.00012173913043478272,0.0005576818833340568,0.0002191304347826092,115.0
f240,0.0040000000000000036,-0.04057460317460332,-0.01319999999999999,2.2346368715083817e-05,-0.00022667376075197386,-7.374301675977648e-05,179.0
f241,-0.20800000000000002,-0.06724523809523802,-0.00400000000000017,-0.000491725768321513,-0.0001589721940785769,-9.456264775414114e-06,423.0
f242,0.05800000000000005,-0.021492568542568424,0.05520000000000014,0.0002735849056603776,-0.00010138004029513407,0.00026037735849056666,212.0
f243,-0.02400000000000002,0.0172169191919192,0.006800000000000028,-0.00030379746835443067,0.00021793568597366076,8.607594936708896e-05,79.0
f244,0.05399999999999999,-0.015391230991231186,0.00039999999999990044,0.00016927899686520375,-4.824837301326391e-05,1.2539184952974935e-06,319.0
f245,0.16600000000000015,0.05311839271839286,0.03480000000000022,0.0006058394160583947,0.0001938627471474192,0.00012700729927007378,274.0
f246,-0.11999999999999994,0.03545983460983454,0.0012000000000001454,-0.0008823529411764702,0.00026073407801348927,8.823529411765776e-06,136.0
f247,-0.023999999999999966,-0.0810177489177491,-0.03359999999999996,-0.00015286624203821633,-0.0005160366173105038,-0.00021401273885350295,157.0
f248,0.15200000000000008,0.05203398268398274,-0.01319999999999999,0.0018765432098765441,0.0006423948479504041,-0.00016296296296296284,81.0
f249,0.024000000000000132,0.13311587301587297,0.003199999999999925,0.00012698412698412768,0.0007043167884437723,1.6931216931216535e-05,189.0
f25,0.0,0.04049603174603167,-0.0012000000000000344,0.0,0.00011603447491699619,-3.4383954154728777e-06,349.0
f250,0.04000000000000009,-0.02541212121212133,0.022799999999999876,0.0003333333333333341,-0.00021176767676767775,0.00018999999999999895,120.0
f251,0.024000000000000077,-0.0636420634920633,0.023600000000000065,8.955223880597044e-05,-0.00023747038616441532,8.805970149253755e-05,268.0
f252,0.02399999999999991,0.039918975468975104,-0.008400000000000074,0.00014723926380368044,0.0002449016899937123,-5.1533742331288795e-05,163.0
f253,-0.06600000000000006,0.0027777056277055734,-0.038800000000000334,-0.00022297297297297318,9.38414063414045e-06,-0.0001310810810810822,296.0
f254,0.030000000000000138,0.012487040737041044,0.024000000000000077,0.0001507537688442218,6.274894842734193e-05,0.00012060301507537728,199.0
f255,0.08399999999999985,0.051900865800865614,0.0015999999999999348,0.000502994011976047,0.0003107836275500935,9.580838323352904e-06,167.0
f256,0.04400000000000004,0.049240620490620446,-0.0008000000000001894,0.0004680851063829791,0.0005238363881980898,-8.510638297874355e-06,94.0
f257,0.20600000000000013,0.11404076479076497,0.05719999999999997,0.0007953667953667959,0.0004403118331689767,0.00022084942084942075,259.0
f258,-0.09999999999999987,0.20766343101343082,0.07879999999999993,-0.00034722222222222175,0.0007210535799077459,0.00027361111111111087,288.0
f259,-0.03799999999999992,0.11272265512265517,-0.020399999999999918,-0.00017040358744394585,0.0005054827583975568,-9.147982062780232e-05,223.0
f26,0.09199999999999997,0.059820490620490496,0.02920000000000006,0.0005575757575757574,0.0003625484280029727,0.00017696969696969733,165.0
f260,0.13999999999999996,0.09992034632034635,-0.09559999999999996,0.0003365384615384614,0.00024019314019314028,-0.00022980769230769222,416.0
f261,-0.011999999999999955,0.11407366522366535,-0.01559999999999978,-5.263157894736823e-05,0.0005003230930862516,-6.842105263157798e-05,228.0
f262,0.13999999999999996,0.09949307359307336,0.06119999999999992,0.0005405405405405403,0.00038414314128599753,0.000236293436293436,259.0
f263,0.17000000000000004,-0.010258225108225272,-0.04680000000000001,0.0010365853658536588,-6.255015309893459e-05,-0.00028536585365853664,164.0
f264,0.07799999999999996,0.09589999999999987,0.013600000000000112,0.00035294117647058804,0.00043393665158370984,6.153846153846205e-05,221.0
f265,0.25200000000000006,0.20063888888888903,0.05440000000000006,0.0009368029739776954,0.0007458694754233793,0.00020223048327137568,269.0
f266,0.0040000000000000036,-0.00947489177489158,0.003199999999999925,3.125000000000003e-05,-7.402259199134047e-05,2.4999999999999415e-05,128.0
f267,-0.2039999999999999,-0.05701843711843718,-0.0024000000000000132,-0.0008717948717948714,-0.00024366853469417598,-1.0256410256410313e-05,234.0
f268,0.16999999999999998,0.14946500721500727,0.12040000000000006,0.0004607046070460704,0.0004050542200948707,0.0003262872628726289,369.0
f269,-0.20799999999999996,-0.04889404484404497,-0.006399999999999684,-0.0008156862745098038,-0.00019174135232958813,-2.5098039215685033e-05,255.0
f27,-0.02800000000000008,0.017395271395271528,0.01679999999999987,-0.00016374269005848,0.00010172673330568144,9.824561403508696e-05,171.0
f270,-0.126,0.08535130980130984,0.02200000000000013,-0.0006086956521739131,0.00041232516812226975,0.0001062801932367156,207.0
f271,0.008000000000000007,-0.015591292041292115,0.005599999999999883,5.000000000000004e-05,-9.744557525807573e-05,3.4999999999999265e-05,160.0
f272,-0.08200000000000002,-0.058405921855921805,-0.021200000000000274,-0.00037614678899082574,-0.00026791707273358625,-9.724770642201961e-05,218.0
f273,-0.006000000000000005,-0.03737402597402606,-0.007600000000000051,-5.000000000000004e-05,-0.0003114502164502172,-6.333333333333377e-05,120.0
f274,0.04199999999999998,0.021592063492063662,0.03959999999999991,0.00017872340425531907,9.18811212428241e-05,0.00016851063829787197,235.0
f275,-0.11800000000000016,-0.00911832611832597,0.004400000000000126,-0.0005929648241206039,-4.582073426294457e-05,2.211055276381973e-05,199.0
f276,-0.08400000000000002,-0.010880530580530345,0.03079999999999994,-0.0002837837837837838,-3.6758549258548463e-05,0.00010405405405405385,296.0
f277,-0.020000000000000018,-0.022526984126984118,0.010399999999999854,-0.00015503875968992262,-0.00017462778393010945,8.062015503875856e-05,129.0
f278,-0.05400000000000005,-0.01837373737373743,-0.02120000000000022,-0.00035294117647058853,-0.0001200897867564538,-0.0001385620915032694,153.0
f279,-0.08200000000000007,0.007530241980242158,0.042800000000000116,-0.0006721311475409842,6.172329492001769e-05,0.00035081967213114847,122.0
f28,0.14,0.04213401598401578,0.012800000000000089,0.0006666666666666668,0.0002006381713524561,6.095238095238138e-05,210.0
f280,-0.0020000000000000018,0.09640865800865789,0.03760000000000019,-1.2903225806451625e-05,0.0006219913419913412,0.00024258064516129155,155.0
f281,-0.13399999999999995,-0.073550283050283,0.013200000000000212,-0.00042811501597444075,-0.00023498492987310862,4.217252396166202e-05,313.0
f282,5.551115123125783e-17,0.05436744366744373,0.048799999999999955,2.3521674250532977e-19,0.00023037052401459206,0.00020677966101694895,236.0
