dataset,subset,model,acc,gps,acc_class_0,acc_class_1
ArtificialDataset14,rf_top30,NaiveBayes,0.41533333333333333,0.32537711864929975,0.9429951690821256,0.13740458015267176
ArtificialDataset14,rf_top30,DecisionTree,0.6423333333333333,0.5891588636487821,0.5130434782608696,0.7104325699745547
ArtificialDataset14,rf_top30,XGBoost,0.7533333333333333,0.6927804508140106,0.5333333333333333,0.8692111959287532
ArtificialDataset14,relief_top30,LogReg,0.6823333333333333,0.48456883170069553,0.24734299516908212,0.9114503816793893
ArtificialDataset14,relief_top30,SVM-linear,0.655,0.0,0.0,1.0
ArtificialDataset14,relief_top30,SVM-rbf,0.789,0.7218922104961485,0.5111111111111111,0.9353689567430026
ArtificialDataset14,relief_top30,RandomForest,0.7333333333333333,0.6225068291946355,0.3903381642512077,0.9139949109414758
ArtificialDataset14,relief_top30,KNN,0.7383333333333333,0.6556765959098433,0.4599033816425121,0.8849872773536895
ArtificialDataset14,relief_top30,NaiveBayes,0.652,0.5729897060705494,0.44154589371980674,0.7628498727735369
ArtificialDataset14,relief_top30,DecisionTree,0.6203333333333333,0.5494867090142446,0.4463768115942029,0.7119592875318066
ArtificialDataset14,relief_top30,XGBoost,0.7443333333333333,0.6732808726799361,0.4956521739130435,0.8753180661577609
ArtificialDataset14,xgb_top30,LogReg,0.7026666666666667,0.5792449064166216,0.36038647342995167,0.8829516539440203
ArtificialDataset14,xgb_top30,SVM-linear,0.717,0.5481037644595367,0.28888888888888886,0.9424936386768448
ArtificialDataset14,xgb_top30,SVM-rbf,0.8413333333333334,0.8067550422190138,0.6570048309178744,0.9384223918575063
ArtificialDataset14,xgb_top30,RandomForest,0.771,0.6882756052857539,0.4618357487922705,0.9338422391857506
ArtificialDataset14,xgb_top30,KNN,0.8006666666666666,0.7581060954604518,0.6164251207729469,0.8977099236641222
ArtificialDataset14,xgb_top30,NaiveBayes,0.7006666666666667,0.6279792664419875,0.4792270531400966,0.8173027989821883
ArtificialDataset14,xgb_top30,DecisionTree,0.6646666666666666,0.6082725878063185,0.514975845410628,0.7435114503816794
ArtificialDataset14,xgb_top30,XGBoost,0.7846666666666666,0.7326700438223928,0.5710144927536231,0.8972010178117048
ArtificialDataset14,complexity_Hostility_top30,LogReg,0.6793333333333333,0.4786925488002161,0.24347826086956523,0.9089058524173028
ArtificialDataset14,complexity_Hostility_top30,SVM-linear,0.6543333333333333,0.0,0.0,0.9989821882951654
ArtificialDataset14,complexity_Hostility_top30,SVM-rbf,0.7473333333333333,0.6218403173679183,0.36135265700483093,0.9506361323155216
ArtificialDataset14,complexity_Hostility_top30,RandomForest,0.7283333333333334,0.5939190531212324,0.34396135265700484,0.9307888040712469
ArtificialDataset14,complexity_Hostility_top30,KNN,0.6993333333333334,0.5961747915571246,0.40096618357487923,0.8564885496183207
ArtificialDataset14,complexity_Hostility_top30,NaiveBayes,0.37333333333333335,0.17193123757267623,0.9777777777777777,0.0549618320610687
ArtificialDataset14,complexity_Hostility_top30,DecisionTree,0.6096666666666667,0.5509554173512992,0.47439613526570046,0.6809160305343511
ArtificialDataset14,complexity_Hostility_top30,XGBoost,0.739,0.6613368710097497,0.47439613526570046,0.8783715012722646
ArtificialDataset14,complexity_N1_top30,LogReg,0.6866666666666666,0.5065234521136107,0.26956521739130435,0.9063613231552163
ArtificialDataset14,complexity_N1_top30,SVM-linear,0.6633333333333333,0.11086986910999395,0.030917874396135265,0.9964376590330789
ArtificialDataset14,complexity_N1_top30,SVM-rbf,0.774,0.6967673489765351,0.4782608695652174,0.9297709923664123
ArtificialDataset14,complexity_N1_top30,RandomForest,0.732,0.6032891171350276,0.3545893719806763,0.9307888040712469
ArtificialDataset14,complexity_N1_top30,KNN,0.71,0.6112587488283848,0.41352657004830917,0.8661577608142493
ArtificialDataset14,complexity_N1_top30,NaiveBayes,0.36866666666666664,0.14084086498156803,0.9874396135265701,0.042748091603053436
ArtificialDataset14,complexity_N1_top30,DecisionTree,0.626,0.5598805246887794,0.4628019323671498,0.7119592875318066
ArtificialDataset14,complexity_N1_top30,XGBoost,0.731,0.6508374470929509,0.46570048309178746,0.870737913486005
ArtificialDataset14,complexity_kDN_top30,LogReg,0.6863333333333334,0.5150711893541463,0.2811594202898551,0.8997455470737914
ArtificialDataset14,complexity_kDN_top30,SVM-linear,0.7003333333333334,0.4438124544497531,0.19130434782608696,0.9684478371501273
ArtificialDataset14,complexity_kDN_top30,SVM-rbf,0.7866666666666666,0.714466981085706,0.49371980676328503,0.9409669211195929
ArtificialDataset14,complexity_kDN_top30,RandomForest,0.7353333333333333,0.6064976401953982,0.3545893719806763,0.9358778625954198
ArtificialDataset14,complexity_kDN_top30,KNN,0.7213333333333334,0.6333761340570547,0.442512077294686,0.8681933842239186
ArtificialDataset14,complexity_kDN_top30,NaiveBayes,0.6143333333333333,0.5799209664325026,0.5652173913043478,0.6402035623409669
ArtificialDataset14,complexity_kDN_top30,DecisionTree,0.6393333333333333,0.574881740659499,0.4753623188405797,0.7256997455470738
ArtificialDataset14,complexity_kDN_top30,XGBoost,0.754,0.6825295760762405,0.4956521739130435,0.8900763358778626
