dataset,subset,model,acc,gps,acc_class_0,acc_class_1
ArtificialDataset20,informative+rand_extra,LogReg,0.716,0.6442547235829251,0.5283018867924528,0.8035190615835777
ArtificialDataset20,informative+rand_extra,SVM-linear,0.7,0.6280394490732868,0.5220125786163522,0.782991202346041
ArtificialDataset20,informative+rand_extra,SVM-rbf,0.732,0.41893749111416523,0.16352201257861634,0.9970674486803519
ArtificialDataset20,informative+rand_extra,RandomForest,0.684,0.047924448516456414,0.012578616352201259,0.9970674486803519
ArtificialDataset20,informative+rand_extra,KNN,0.908,0.885288043239443,0.7610062893081762,0.9765395894428153
ArtificialDataset20,informative+rand_extra,NaiveBayes,0.702,0.6032514280945842,0.44654088050314467,0.8211143695014663
ArtificialDataset20,informative+rand_extra,DecisionTree,0.582,0.46395614274760044,0.3522012578616352,0.6891495601173021
ArtificialDataset20,informative+rand_extra,XGBoost,0.672,0.41388699795779443,0.20125786163522014,0.8914956011730205
ArtificialDataset20,mutual_info_top300,LogReg,0.66,0.5878030859662013,0.5031446540880503,0.7331378299120235
ArtificialDataset20,mutual_info_top300,SVM-linear,0.642,0.5770439672876901,0.5157232704402516,0.7008797653958945
ArtificialDataset20,mutual_info_top300,SVM-rbf,0.708,0.26921554210734683,0.0880503144654088,0.9970674486803519
ArtificialDataset20,mutual_info_top300,RandomForest,0.686,0.09150569380008437,0.025157232704402517,0.9941348973607038
ArtificialDataset20,mutual_info_top300,KNN,0.798,0.7090135821100289,0.4779874213836478,0.9472140762463344
ArtificialDataset20,mutual_info_top300,NaiveBayes,0.394,0.33566682619002575,0.9119496855345912,0.15249266862170088
ArtificialDataset20,mutual_info_top300,DecisionTree,0.636,0.5261348005502064,0.39622641509433965,0.7478005865102639
ArtificialDataset20,mutual_info_top300,XGBoost,0.682,0.41485446637671464,0.1949685534591195,0.9090909090909091
ArtificialDataset20,f_classif_top300,LogReg,0.732,0.6695237325139484,0.5660377358490566,0.8093841642228738
ArtificialDataset20,f_classif_top300,SVM-linear,0.706,0.647620858487427,0.5723270440251572,0.7683284457478006
ArtificialDataset20,f_classif_top300,SVM-rbf,0.744,0.49770032490822397,0.22012578616352202,0.9882697947214076
ArtificialDataset20,f_classif_top300,RandomForest,0.692,0.15120428189116858,0.0440251572327044,0.9941348973607038
ArtificialDataset20,f_classif_top300,KNN,0.798,0.6932614801452287,0.4339622641509434,0.967741935483871
ArtificialDataset20,f_classif_top300,NaiveBayes,0.478,0.47764593573886893,0.779874213836478,0.33724340175953077
ArtificialDataset20,f_classif_top300,DecisionTree,0.622,0.5182483546565474,0.4025157232704403,0.7243401759530792
ArtificialDataset20,f_classif_top300,XGBoost,0.71,0.4715689193212266,0.22641509433962265,0.9354838709677419
ArtificialDataset20,rf_top300,LogReg,0.692,0.6190625983013526,0.5157232704402516,0.7741935483870968
ArtificialDataset20,rf_top300,SVM-linear,0.688,0.6194690265486725,0.5283018867924528,0.7624633431085044
ArtificialDataset20,rf_top300,SVM-rbf,0.734,0.43752520771154313,0.1761006289308176,0.9941348973607038
ArtificialDataset20,rf_top300,RandomForest,0.688,0.0708497818408477,0.018867924528301886,1.0
ArtificialDataset20,rf_top300,KNN,0.788,0.6663577682622868,0.39622641509433965,0.9706744868035191
ArtificialDataset20,rf_top300,NaiveBayes,0.684,0.24047003260991792,0.08176100628930817,0.9648093841642229
ArtificialDataset20,rf_top300,DecisionTree,0.602,0.484850569769942,0.36477987421383645,0.7126099706744868
ArtificialDataset20,rf_top300,XGBoost,0.7,0.4435258204019334,0.20754716981132076,0.9296187683284457
ArtificialDataset20,relief_top300,LogReg,0.724,0.6621764180800129,0.5660377358490566,0.7976539589442815
ArtificialDataset20,relief_top300,SVM-linear,0.7,0.63724054061524,0.5534591194968553,0.7683284457478006
ArtificialDataset20,relief_top300,SVM-rbf,0.734,0.4531041669000908,0.18867924528301888,0.9882697947214076
ArtificialDataset20,relief_top300,RandomForest,0.684,0.09097638113182155,0.025157232704402517,0.9912023460410557
ArtificialDataset20,relief_top300,KNN,0.73,0.41707775845547784,0.16352201257861634,0.9941348973607038
ArtificialDataset20,relief_top300,NaiveBayes,0.678,0.5476591054127748,0.3710691823899371,0.8211143695014663
ArtificialDataset20,relief_top300,DecisionTree,0.618,0.4999195044865658,0.3710691823899371,0.7331378299120235
ArtificialDataset20,relief_top300,XGBoost,0.688,0.43997328435465016,0.2138364779874214,0.9090909090909091
ArtificialDataset20,xgb_top300,LogReg,0.734,0.66079680887289,0.5283018867924528,0.8299120234604106
ArtificialDataset20,xgb_top300,SVM-linear,0.7,0.6260790290874904,0.5157232704402516,0.7859237536656891
ArtificialDataset20,xgb_top300,SVM-rbf,0.724,0.3843537414965986,0.14465408805031446,0.9941348973607038
ArtificialDataset20,xgb_top300,RandomForest,0.69,0.1128162588137702,0.031446540880503145,0.9970674486803519
ArtificialDataset20,xgb_top300,KNN,0.802,0.7069643845727995,0.4591194968553459,0.9618768328445748
ArtificialDataset20,xgb_top300,NaiveBayes,0.702,0.48203939745075314,0.24528301886792453,0.9149560117302052
ArtificialDataset20,xgb_top300,DecisionTree,0.64,0.5379283788987292,0.41509433962264153,0.7448680351906158
ArtificialDataset20,xgb_top300,XGBoost,0.698,0.42799926192052623,0.1949685534591195,0.9325513196480938
ArtificialDataset20,complexity_Hostility_top300,LogReg,0.672,0.5936283185840707,0.49056603773584906,0.7565982404692082
ArtificialDataset20,complexity_Hostility_top300,SVM-linear,0.676,0.6164364369973941,0.5534591194968553,0.7331378299120235
ArtificialDataset20,complexity_Hostility_top300,SVM-rbf,0.698,0.20465144357747628,0.06289308176100629,0.9941348973607038
ArtificialDataset20,complexity_Hostility_top300,RandomForest,0.674,0.0,0.0,0.9882697947214076
ArtificialDataset20,complexity_Hostility_top300,KNN,0.818,0.7490814462249967,0.5408805031446541,0.9472140762463344
ArtificialDataset20,complexity_Hostility_top300,NaiveBayes,0.4,0.3760139772869088,0.8238993710691824,0.20234604105571846
ArtificialDataset20,complexity_Hostility_top300,DecisionTree,0.622,0.5092712412025481,0.3836477987421384,0.7331378299120235
ArtificialDataset20,complexity_Hostility_top300,XGBoost,0.688,0.38948805460750857,0.16981132075471697,0.9296187683284457
ArtificialDataset20,complexity_N1_top300,LogReg,0.664,0.5825149700598802,0.4779874213836478,0.750733137829912
ArtificialDataset20,complexity_N1_top300,SVM-linear,0.634,0.5463460410557186,0.44654088050314467,0.7214076246334311
ArtificialDataset20,complexity_N1_top300,SVM-rbf,0.704,0.25282542596523433,0.08176100628930817,0.9941348973607038
ArtificialDataset20,complexity_N1_top300,RandomForest,0.694,0.15204995927233234,0.0440251572327044,0.9970674486803519
ArtificialDataset20,complexity_N1_top300,KNN,0.812,0.733982044275916,0.5094339622641509,0.9530791788856305
ArtificialDataset20,complexity_N1_top300,NaiveBayes,0.362,0.2734948096885813,0.89937106918239,0.11143695014662756
ArtificialDataset20,complexity_N1_top300,DecisionTree,0.616,0.4951509356645266,0.36477987421383645,0.7331378299120235
ArtificialDataset20,complexity_N1_top300,XGBoost,0.676,0.4029831218108072,0.18867924528301888,0.9032258064516129
ArtificialDataset20,complexity_kDN_top300,LogReg,0.662,0.5894656499754144,0.5031446540880503,0.7360703812316716
ArtificialDataset20,complexity_kDN_top300,SVM-linear,0.636,0.5661469265367316,0.4968553459119497,0.7008797653958945
ArtificialDataset20,complexity_kDN_top300,SVM-rbf,0.698,0.20465144357747628,0.06289308176100629,0.9941348973607038
ArtificialDataset20,complexity_kDN_top300,RandomForest,0.702,0.20685785347063196,0.06289308176100629,1.0
ArtificialDataset20,complexity_kDN_top300,KNN,0.798,0.7047670678906072,0.46540880503144655,0.9530791788856305
ArtificialDataset20,complexity_kDN_top300,NaiveBayes,0.344,0.2067045390629394,0.9245283018867925,0.07331378299120235
ArtificialDataset20,complexity_kDN_top300,DecisionTree,0.596,0.4929753040665746,0.389937106918239,0.6920821114369502
ArtificialDataset20,complexity_kDN_top300,XGBoost,0.676,0.4170180145649674,0.20125786163522014,0.8973607038123167
