fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
5,SVM-rbf,mutual_info,True,20,0.795,0.6653318958878792,0.66,0.18577648766328012,0.325,0.4040000000000001,0.40288690476190475
5,SVM-rbf,f_classif,True,20,0.82,0.7288633754305396,0.67,0.3983673469387755,0.2775,0.3945,0.3743184523809524
5,SVM-rbf,rf,True,20,0.8075,0.6971051381666282,0.64,0.33869115958668194,0.2575,0.3625,0.34893452380952383
5,SVM-rbf,relief,True,20,0.81,0.7061715431244333,0.65,0.38363587103765917,0.2775,0.4025,0.3867271825396826
5,SVM-rbf,xgb,True,20,0.7925,0.6545979652116838,0.68,0.406113537117904,0.2725,0.40950000000000003,0.39625297619047617
1,KNN,mutual_info,True,20,0.735,0.6431221657276349,0.63,0.36982968369829683,0.32,0.43,0.44195833333333334
1,KNN,f_classif,True,20,0.7475,0.6707156175376999,0.61,0.4161963190184049,0.29,0.42050000000000004,0.39969345238095244
1,KNN,rf,True,20,0.74,0.615123024604921,0.66,0.5188679245283019,0.325,0.4045,0.4037886904761905
1,KNN,relief,True,20,0.745,0.6375214653692043,0.63,0.4021543985637343,0.28,0.4005,0.41363988095238097
1,KNN,xgb,True,20,0.7825,0.7054165449647875,0.63,0.4021543985637343,0.2975,0.3925,0.368547619047619
2,KNN,mutual_info,True,20,0.7375,0.6088570670909572,0.61,0.22634146341463415,0.2675,0.42400000000000004,0.3946340048840049
2,KNN,f_classif,True,20,0.7775,0.6878742430564171,0.62,0.3952772073921971,0.2675,0.402,0.38115575396825396
2,KNN,rf,True,20,0.75,0.625,0.62,0.28258221680876977,0.26,0.40800000000000003,0.3788316197691198
2,KNN,relief,True,20,0.7575,0.6530766416034184,0.64,0.37662337662337664,0.2975,0.418,0.40587698412698414
2,KNN,xgb,True,20,0.7675,0.6829040749008762,0.63,0.36982968369829683,0.3025,0.41950000000000004,0.4514672619047619
3,KNN,mutual_info,True,20,0.7675,0.6925735697903543,0.65,0.46982055464926586,0.2875,0.42950000000000005,0.3777916666666667
3,KNN,f_classif,True,20,0.78,0.7028571428571428,0.66,0.3521939953810624,0.3325,0.41850000000000004,0.37810813492063494
3,KNN,rf,True,20,0.74,0.6259538274605102,0.66,0.4526829268292683,0.31,0.4160000000000001,0.41770238095238094
3,KNN,relief,True,20,0.7475,0.6332892132457408,0.59,0.2667474992421946,0.305,0.396,0.3670863095238095
3,KNN,xgb,True,20,0.7675,0.672125311498754,0.67,0.48569434752267965,0.2725,0.41150000000000003,0.4184856601731602
4,KNN,mutual_info,True,20,0.7425,0.6098036964757202,0.65,0.5108578800258009,0.3075,0.4200000000000001,0.4043852813852814
4,KNN,f_classif,True,20,0.7425,0.6283846985507598,0.71,0.5942857142857143,0.32,0.4040000000000001,0.40274503968253966
4,KNN,rf,True,20,0.75,0.6322808393802706,0.66,0.4776536312849162,0.2825,0.40900000000000003,0.3799146825396825
4,KNN,relief,True,20,0.78,0.6792373475396046,0.67,0.48569434752267976,0.3275,0.4135000000000001,0.39263690476190477
4,KNN,xgb,True,20,0.7525,0.6416278818053901,0.65,0.44498658209319353,0.315,0.40800000000000003,0.42124729437229436
5,KNN,mutual_info,True,20,0.7825,0.7006760098928277,0.66,0.4526829268292683,0.325,0.4040000000000001,0.40288690476190475
5,KNN,f_classif,True,20,0.75,0.6656412999866257,0.66,0.4776536312849162,0.2775,0.3945,0.3743184523809524
5,KNN,rf,True,20,0.7925,0.7180289569289795,0.64,0.52,0.2575,0.3625,0.34893452380952383
5,KNN,relief,True,20,0.7875,0.708253881776083,0.62,0.46889089269612266,0.2775,0.4025,0.3867271825396826
5,KNN,xgb,True,20,0.775,0.712679189322788,0.57,0.39014680268723556,0.2725,0.40950000000000003,0.39625297619047617
