fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
3,KNN,rf,True,300,0.80875,0.772555263756488,0.7,0.585308056872038,0.2675,0.34850000000000003,0.30122974124473734
3,KNN,relief,True,300,0.7325,0.625485300617601,0.62,0.20162656726533376,0.28375,0.33675,0.3244547384521948
3,KNN,xgb,True,300,0.83375,0.8141909511531509,0.72,0.6585365853658537,0.30625,0.3635,0.34095906929305764
4,KNN,mutual_info,True,300,0.81125,0.7969854097311271,0.61,0.5476326297775242,0.34625,0.41350000000000003,0.3716288232872792
4,KNN,f_classif,True,300,0.86,0.8494952967280228,0.71,0.6646033555953739,0.26125,0.37450000000000006,0.33794803225777487
4,KNN,rf,True,300,0.84625,0.8303966597077244,0.68,0.6189809140255647,0.29375,0.363,0.3181264586108336
4,KNN,relief,True,300,0.77125,0.7039370698131759,0.665,0.4278651685393259,0.27625,0.341,0.31969947240259744
4,KNN,xgb,True,300,0.84875,0.833807010694657,0.695,0.6226692181033332,0.31125,0.38375,0.33896314468557115
5,KNN,mutual_info,True,300,0.845,0.8318016550152099,0.695,0.6274440880530778,0.29625,0.40075000000000005,0.3777040799374778
5,KNN,f_classif,True,300,0.83625,0.819805945813689,0.705,0.6264649095235958,0.28375,0.36450000000000005,0.325511138019711
5,KNN,rf,True,300,0.835,0.8175633736375599,0.72,0.6701030927835052,0.2825,0.375,0.3322757747715515
5,KNN,relief,True,300,0.75,0.6669294223445948,0.655,0.3872279845434209,0.3225,0.33775,0.3414016836471772
5,KNN,xgb,True,300,0.845,0.8306599542629958,0.725,0.6671396969823448,0.2675,0.37300000000000005,0.31239797370847305
