fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
1,RandomForest,rf,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0,0.006666666666666666
1,RandomForest,relief,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0125,0.0225,0.02708333333333333
1,RandomForest,xgb,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.030000000000000006,0.040625
2,RandomForest,mutual_info,True,6,1.0,1.0,1.0,1.0,0.012345679012345678,0.037037037037037035,0.04526748971193415
2,RandomForest,f_classif,True,6,1.0,1.0,1.0,1.0,0.0,0.0049382716049382715,0.012345679012345678
2,RandomForest,rf,True,6,1.0,1.0,1.0,1.0,0.0,0.014814814814814814,0.008641975308641974
2,RandomForest,relief,True,6,1.0,1.0,1.0,1.0,0.024691358024691357,0.03209876543209876,0.043209876543209874
2,RandomForest,xgb,True,6,1.0,1.0,1.0,1.0,0.012345679012345678,0.03209876543209877,0.051627384960718295
3,RandomForest,mutual_info,True,6,1.0,1.0,1.0,1.0,0.0,0.012345679012345678,0.008230452674897118
3,RandomForest,f_classif,True,6,1.0,1.0,1.0,1.0,0.0,0.019753086419753086,0.012345679012345678
3,RandomForest,rf,True,6,1.0,1.0,1.0,1.0,0.0,0.012345679012345678,0.008230452674897118
3,RandomForest,relief,True,6,1.0,1.0,1.0,1.0,0.012345679012345678,0.03950617283950617,0.043209876543209874
3,RandomForest,xgb,True,6,1.0,1.0,1.0,1.0,0.0,0.046913580246913576,0.05864197530864197
4,RandomForest,mutual_info,True,6,1.0,1.0,0.9,0.8888888888888887,0.0,0.012345679012345678,0.007936507936507936
4,RandomForest,f_classif,True,6,1.0,1.0,0.9,0.8888888888888887,0.0,0.014814814814814814,0.025252525252525252
4,RandomForest,rf,True,6,1.0,1.0,0.9,0.8888888888888887,0.0,0.012345679012345678,0.007936507936507936
4,RandomForest,relief,True,6,1.0,1.0,0.9,0.8888888888888887,0.0,0.009876543209876543,0.025102880658436213
4,RandomForest,xgb,True,6,1.0,1.0,0.9,0.8888888888888887,0.0,0.009876543209876543,0.009259259259259259
5,RandomForest,mutual_info,True,6,1.0,1.0,0.95,0.9487870619946093,0.0,0.03950617283950617,0.043209876543209874
5,RandomForest,f_classif,True,6,1.0,1.0,1.0,1.0,0.0,0.01728395061728395,0.012345679012345678
5,RandomForest,rf,True,6,1.0,1.0,0.95,0.9487870619946093,0.0,0.014814814814814814,0.009259259259259259
5,RandomForest,relief,True,6,1.0,1.0,0.95,0.9487870619946093,0.012345679012345678,0.037037037037037035,0.043209876543209874
5,RandomForest,xgb,True,6,1.0,1.0,1.0,1.0,0.024691358024691357,0.019753086419753086,0.07304526748971192
1,KNN,mutual_info,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0225,0.02708333333333333
1,KNN,f_classif,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0,0.006793478260869565
1,KNN,rf,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0,0.006666666666666666
1,KNN,relief,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0125,0.0225,0.02708333333333333
1,KNN,xgb,True,6,0.9625,0.9606540623403168,1.0,1.0,0.0,0.030000000000000006,0.040625
2,KNN,mutual_info,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.012345679012345678,0.037037037037037035,0.04526748971193415
2,KNN,f_classif,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.0049382716049382715,0.012345679012345678
2,KNN,rf,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.014814814814814814,0.008641975308641974
2,KNN,relief,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.024691358024691357,0.03209876543209876,0.043209876543209874
2,KNN,xgb,True,6,0.9753086419753086,0.9746388443017656,1.0,1.0,0.012345679012345678,0.03209876543209877,0.051627384960718295
3,KNN,mutual_info,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.012345679012345678,0.008230452674897118
3,KNN,f_classif,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.019753086419753086,0.012345679012345678
3,KNN,rf,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.012345679012345678,0.008230452674897118
3,KNN,relief,True,6,0.9629629629629629,0.960960960960961,1.0,1.0,0.012345679012345678,0.03950617283950617,0.043209876543209874
3,KNN,xgb,True,6,0.9506172839506173,0.9482178883658371,1.0,1.0,0.0,0.046913580246913576,0.05864197530864197
4,KNN,mutual_info,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.012345679012345678,0.007936507936507936
4,KNN,f_classif,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.014814814814814814,0.025252525252525252
4,KNN,rf,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.012345679012345678,0.007936507936507936
4,KNN,relief,True,6,0.9876543209876543,0.9871465295629821,0.9,0.8888888888888887,0.0,0.009876543209876543,0.025102880658436213
4,KNN,xgb,True,6,0.9753086419753086,0.9744088111435051,0.95,0.9487870619946093,0.0,0.009876543209876543,0.009259259259259259
5,KNN,mutual_info,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.03950617283950617,0.043209876543209874
5,KNN,f_classif,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.01728395061728395,0.012345679012345678
5,KNN,rf,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.014814814814814814,0.009259259259259259
5,KNN,relief,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.012345679012345678,0.037037037037037035,0.043209876543209874
5,KNN,xgb,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.024691358024691357,0.019753086419753086,0.07304526748971192
1,NaiveBayes,mutual_info,True,6,0.9875,0.9870385561936015,0.9523809523809523,0.9504950495049505,0.0,0.0225,0.02708333333333333
1,NaiveBayes,f_classif,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0,0.006793478260869565
1,NaiveBayes,rf,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0,0.006666666666666666
1,NaiveBayes,relief,True,6,0.9875,0.9870385561936015,0.9523809523809523,0.9504950495049505,0.0125,0.0225,0.02708333333333333
1,NaiveBayes,xgb,True,6,0.975,0.9741892786234283,0.9523809523809523,0.9504950495049505,0.0,0.030000000000000006,0.040625
2,NaiveBayes,mutual_info,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.012345679012345678,0.037037037037037035,0.04526748971193415
2,NaiveBayes,f_classif,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.0049382716049382715,0.012345679012345678
2,NaiveBayes,rf,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.014814814814814814,0.008641975308641974
2,NaiveBayes,relief,True,6,0.9753086419753086,0.9744088111435051,1.0,1.0,0.024691358024691357,0.03209876543209876,0.043209876543209874
2,NaiveBayes,xgb,True,6,0.9629629629629629,0.9617771969944463,1.0,1.0,0.012345679012345678,0.03209876543209877,0.051627384960718295
3,NaiveBayes,mutual_info,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.012345679012345678,0.008230452674897118
3,NaiveBayes,f_classif,True,6,0.9753086419753086,0.9744088111435051,1.0,1.0,0.0,0.019753086419753086,0.012345679012345678
3,NaiveBayes,rf,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.0,0.012345679012345678,0.008230452674897118
3,NaiveBayes,relief,True,6,0.9876543209876543,0.9871465295629821,1.0,1.0,0.012345679012345678,0.03950617283950617,0.043209876543209874
3,NaiveBayes,xgb,True,6,0.9753086419753086,0.9744088111435051,1.0,1.0,0.0,0.046913580246913576,0.05864197530864197
4,NaiveBayes,mutual_info,True,6,0.9876543209876543,0.9871465295629821,0.9,0.8888888888888887,0.0,0.012345679012345678,0.007936507936507936
4,NaiveBayes,f_classif,True,6,0.9876543209876543,0.9871465295629821,0.9,0.8888888888888887,0.0,0.014814814814814814,0.025252525252525252
4,NaiveBayes,rf,True,6,0.9876543209876543,0.9871465295629821,0.9,0.8888888888888887,0.0,0.012345679012345678,0.007936507936507936
4,NaiveBayes,relief,True,6,0.9876543209876543,0.9871465295629821,0.9,0.8888888888888887,0.0,0.009876543209876543,0.025102880658436213
4,NaiveBayes,xgb,True,6,0.9629629629629629,0.9620991253644315,0.85,0.838095238095238,0.0,0.009876543209876543,0.009259259259259259
5,NaiveBayes,mutual_info,True,6,0.9753086419753086,0.9744088111435051,0.95,0.9487870619946093,0.0,0.03950617283950617,0.043209876543209874
5,NaiveBayes,f_classif,True,6,0.9753086419753086,0.9744088111435051,1.0,1.0,0.0,0.01728395061728395,0.012345679012345678
5,NaiveBayes,rf,True,6,0.9753086419753086,0.9744088111435051,1.0,1.0,0.0,0.014814814814814814,0.009259259259259259
5,NaiveBayes,relief,True,6,0.9876543209876543,0.9871465295629821,0.95,0.9487870619946093,0.012345679012345678,0.037037037037037035,0.043209876543209874
5,NaiveBayes,xgb,True,6,0.9753086419753086,0.9744088111435051,0.95,0.9487870619946093,0.024691358024691357,0.019753086419753086,0.07304526748971192
1,DecisionTree,mutual_info,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0225,0.02708333333333333
1,DecisionTree,f_classif,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0,0.006793478260869565
1,DecisionTree,rf,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0,0.006666666666666666
1,DecisionTree,relief,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0125,0.0225,0.02708333333333333
1,DecisionTree,xgb,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.030000000000000006,0.040625
2,DecisionTree,mutual_info,True,6,1.0,1.0,1.0,1.0,0.012345679012345678,0.037037037037037035,0.04526748971193415
2,DecisionTree,f_classif,True,6,1.0,1.0,1.0,1.0,0.0,0.0049382716049382715,0.012345679012345678
2,DecisionTree,rf,True,6,1.0,1.0,1.0,1.0,0.0,0.014814814814814814,0.008641975308641974
2,DecisionTree,relief,True,6,1.0,1.0,1.0,1.0,0.024691358024691357,0.03209876543209876,0.043209876543209874
2,DecisionTree,xgb,True,6,1.0,1.0,1.0,1.0,0.012345679012345678,0.03209876543209877,0.051627384960718295
3,DecisionTree,mutual_info,True,6,1.0,1.0,1.0,1.0,0.0,0.012345679012345678,0.008230452674897118
3,DecisionTree,f_classif,True,6,1.0,1.0,1.0,1.0,0.0,0.019753086419753086,0.012345679012345678
3,DecisionTree,rf,True,6,1.0,1.0,1.0,1.0,0.0,0.012345679012345678,0.008230452674897118
3,DecisionTree,relief,True,6,1.0,1.0,1.0,1.0,0.012345679012345678,0.03950617283950617,0.043209876543209874
3,DecisionTree,xgb,True,6,1.0,1.0,1.0,1.0,0.0,0.046913580246913576,0.05864197530864197
4,DecisionTree,mutual_info,True,6,1.0,1.0,0.95,0.9487870619946093,0.0,0.012345679012345678,0.007936507936507936
4,DecisionTree,f_classif,True,6,1.0,1.0,0.9,0.8888888888888887,0.0,0.014814814814814814,0.025252525252525252
4,DecisionTree,rf,True,6,1.0,1.0,0.95,0.9487870619946093,0.0,0.012345679012345678,0.007936507936507936
4,DecisionTree,relief,True,6,1.0,1.0,0.9,0.8888888888888887,0.0,0.009876543209876543,0.025102880658436213
4,DecisionTree,xgb,True,6,1.0,1.0,0.9,0.8888888888888887,0.0,0.009876543209876543,0.009259259259259259
5,DecisionTree,mutual_info,True,6,1.0,1.0,0.95,0.9487870619946093,0.0,0.03950617283950617,0.043209876543209874
5,DecisionTree,f_classif,True,6,1.0,1.0,0.95,0.9487870619946093,0.0,0.01728395061728395,0.012345679012345678
5,DecisionTree,rf,True,6,1.0,1.0,0.95,0.9487870619946093,0.0,0.014814814814814814,0.009259259259259259
5,DecisionTree,relief,True,6,1.0,1.0,0.95,0.9487870619946093,0.012345679012345678,0.037037037037037035,0.043209876543209874
5,DecisionTree,xgb,True,6,1.0,1.0,1.0,1.0,0.024691358024691357,0.019753086419753086,0.07304526748971192
1,XGBoost,mutual_info,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0225,0.02708333333333333
1,XGBoost,f_classif,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0,0.006793478260869565
1,XGBoost,rf,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.0,0.006666666666666666
1,XGBoost,relief,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0125,0.0225,0.02708333333333333
1,XGBoost,xgb,True,6,1.0,1.0,0.9523809523809523,0.9504950495049505,0.0,0.030000000000000006,0.040625
2,XGBoost,mutual_info,True,6,1.0,1.0,1.0,1.0,0.012345679012345678,0.037037037037037035,0.04526748971193415
2,XGBoost,f_classif,True,6,1.0,1.0,1.0,1.0,0.0,0.0049382716049382715,0.012345679012345678
2,XGBoost,rf,True,6,1.0,1.0,1.0,1.0,0.0,0.014814814814814814,0.008641975308641974
2,XGBoost,relief,True,6,1.0,1.0,1.0,1.0,0.024691358024691357,0.03209876543209876,0.043209876543209874
2,XGBoost,xgb,True,6,1.0,1.0,1.0,1.0,0.012345679012345678,0.03209876543209877,0.051627384960718295
3,XGBoost,mutual_info,True,6,1.0,1.0,1.0,1.0,0.0,0.012345679012345678,0.008230452674897118
3,XGBoost,f_classif,True,6,1.0,1.0,1.0,1.0,0.0,0.019753086419753086,0.012345679012345678
3,XGBoost,rf,True,6,1.0,1.0,1.0,1.0,0.0,0.012345679012345678,0.008230452674897118
3,XGBoost,relief,True,6,1.0,1.0,1.0,1.0,0.012345679012345678,0.03950617283950617,0.043209876543209874
3,XGBoost,xgb,True,6,1.0,1.0,1.0,1.0,0.0,0.046913580246913576,0.05864197530864197
4,XGBoost,mutual_info,True,6,0.9876543209876543,0.9871465295629821,0.9,0.8888888888888887,0.0,0.012345679012345678,0.007936507936507936
4,XGBoost,f_classif,True,6,0.9876543209876543,0.9871465295629821,0.9,0.8888888888888887,0.0,0.014814814814814814,0.025252525252525252
4,XGBoost,rf,True,6,0.9876543209876543,0.9871465295629821,0.9,0.8888888888888887,0.0,0.012345679012345678,0.007936507936507936
4,XGBoost,relief,True,6,0.9876543209876543,0.9871465295629821,0.9,0.8888888888888887,0.0,0.009876543209876543,0.025102880658436213
4,XGBoost,xgb,True,6,1.0,1.0,0.9,0.8888888888888887,0.0,0.009876543209876543,0.009259259259259259
5,XGBoost,mutual_info,True,6,1.0,1.0,1.0,1.0,0.0,0.03950617283950617,0.043209876543209874
5,XGBoost,f_classif,True,6,1.0,1.0,1.0,1.0,0.0,0.01728395061728395,0.012345679012345678
5,XGBoost,rf,True,6,1.0,1.0,1.0,1.0,0.0,0.014814814814814814,0.009259259259259259
5,XGBoost,relief,True,6,1.0,1.0,1.0,1.0,0.012345679012345678,0.037037037037037035,0.043209876543209874
5,XGBoost,xgb,True,6,1.0,1.0,1.0,1.0,0.024691358024691357,0.019753086419753086,0.07304526748971192
