fold,model,method,filter_corr,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
4,SVM-rbf,mutual_info,True,150,0.975,0.9703791469194312,0.78,0.6486486486486487,0.1575,0.277,0.22872375541125542
4,SVM-rbf,f_classif,True,150,0.9825,0.9795310977016198,0.8,0.6710526315789473,0.2125,0.262,0.21739462065663118
4,SVM-rbf,rf,True,150,0.9875,0.9854564466601375,0.79,0.6741308190925163,0.1675,0.2545,0.20931052689140928
4,SVM-rbf,relief,True,150,0.9825,0.9795310977016198,0.78,0.6486486486486487,0.175,0.2575,0.24928452541610435
4,SVM-rbf,xgb,True,150,0.9775,0.9734164305949008,0.77,0.5802322825314056,0.2125,0.268,0.22367057656395894
5,SVM-rbf,mutual_info,True,150,0.9825,0.9794380787945377,0.76,0.5143769968051117,0.2075,0.27949999999999997,0.22691602147852144
5,SVM-rbf,f_classif,True,150,0.995,0.9942023074233772,0.81,0.6967487684729063,0.1775,0.2595,0.2376769999006841
5,SVM-rbf,rf,True,150,0.985,0.982501850481125,0.82,0.7085308056872038,0.215,0.279,0.2386374102329186
5,SVM-rbf,relief,True,150,0.9825,0.9795310977016198,0.81,0.6827458256029684,0.185,0.2675,0.25548647186147183
5,SVM-rbf,xgb,True,150,0.985,0.9824232690935046,0.82,0.7085308056872038,0.22,0.2615,0.23467872807017542
1,KNN,mutual_info,True,150,0.885,0.8527986693665028,0.86,0.8026229508196722,0.1825,0.28700000000000003,0.23450694444444445
1,KNN,f_classif,True,150,0.8925,0.8631513260530422,0.87,0.8204476901095412,0.1825,0.27299999999999996,0.24341249191984488
1,KNN,rf,True,150,0.8725,0.826098426004631,0.78,0.6486486486486486,0.21,0.2705,0.24795376845376843
1,KNN,relief,True,150,0.84,0.7661693706232874,0.79,0.6433025155880456,0.1875,0.25299999999999995,0.22495711580086578
1,KNN,xgb,True,150,0.8875,0.8527799024983642,0.8,0.7280761386811693,0.195,0.28350000000000003,0.23970436507936504
2,KNN,mutual_info,True,150,0.89,0.8585209003215434,0.81,0.738754031573587,0.2075,0.269,0.2137063492063492
2,KNN,f_classif,True,150,0.9125,0.889938055155896,0.81,0.7201309328968903,0.2175,0.2705,0.2020889790764791
2,KNN,rf,True,150,0.8525,0.7954866581956797,0.77,0.6379063586178696,0.185,0.24150000000000005,0.2116646360175772
2,KNN,relief,True,150,0.835,0.7559776833156217,0.77,0.5802322825314056,0.225,0.2515,0.24353111471861472
2,KNN,xgb,True,150,0.8725,0.8334035324179372,0.82,0.7410526315789474,0.1925,0.2635,0.2155356930651048
3,KNN,mutual_info,True,150,0.885,0.8555102040816327,0.83,0.7751394422310756,0.2225,0.28250000000000003,0.20374458180708183
3,KNN,f_classif,True,150,0.905,0.8819997255009607,0.8,0.7191011235955056,0.2125,0.273,0.20012437909312908
3,KNN,rf,True,150,0.89,0.8566565394048098,0.83,0.7608069164265129,0.21,0.2775,0.2297887667887668
3,KNN,relief,True,150,0.85,0.7838616714697405,0.77,0.6211764705882353,0.225,0.2515,0.23433098151848156
3,KNN,xgb,True,150,0.9175,0.8981507177637055,0.83,0.7683467410934163,0.18,0.255,0.2071269257703081
4,KNN,mutual_info,True,150,0.89,0.8556898584905662,0.77,0.6526769954893118,0.1575,0.277,0.22872375541125542
4,KNN,f_classif,True,150,0.8775,0.8368696114046155,0.8,0.709090909090909,0.2125,0.262,0.21739462065663118
4,KNN,rf,True,150,0.8775,0.8344960979224203,0.76,0.5913978494623656,0.1675,0.2545,0.20931052689140928
4,KNN,relief,True,150,0.83,0.7430340557275542,0.72,0.39928486293206195,0.175,0.2575,0.24928452541610435
4,KNN,xgb,True,150,0.9,0.874143476436862,0.79,0.6869220607661822,0.2125,0.268,0.22367057656395894
5,KNN,mutual_info,True,150,0.875,0.8351296352125416,0.8,0.6978851963746223,0.2075,0.27949999999999997,0.22691602147852144
5,KNN,f_classif,True,150,0.9275,0.9097088763752634,0.85,0.7909493359567141,0.1775,0.2595,0.2376769999006841
5,KNN,rf,True,150,0.8625,0.8116644003533464,0.81,0.6967487684729063,0.215,0.279,0.2386374102329186
5,KNN,relief,True,150,0.835,0.7559776833156215,0.77,0.5549132947976878,0.185,0.2675,0.25548647186147183
5,KNN,xgb,True,150,0.88,0.8409099468946555,0.82,0.7314410480349345,0.22,0.2615,0.23467872807017542
