dataset,subset,model,fold,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
ArtificialDataset14,informative+noise,KNN,4,70,0.8016666666666666,0.74280501997295,0.7283333333333334,0.6289568954290924,0.2704166666666667,0.369,0.34413764080066866
ArtificialDataset14,informative+rand_extra,SVM-rbf,0,33,0.9054166666666666,0.8885232793936286,0.8683333333333333,0.8417929035705088,0.18166666666666667,0.28175,0.24415392545907252
ArtificialDataset14,informative+rand_extra,SVM-rbf,1,33,0.9,0.8819645256039527,0.88,0.8559454338764683,0.17791666666666667,0.2861666666666667,0.24992710308088595
ArtificialDataset14,informative+rand_extra,SVM-rbf,2,33,0.90375,0.8861531414174671,0.87,0.8446689353130579,0.165,0.28575,0.2510671764578014
ArtificialDataset14,informative+rand_extra,SVM-rbf,3,33,0.9058333333333334,0.8890680090746199,0.86,0.8299194801525639,0.18583333333333332,0.28458333333333335,0.24570027348060436
ArtificialDataset14,informative+rand_extra,SVM-rbf,4,33,0.90125,0.8829448972336159,0.8716666666666667,0.846980146290491,0.17416666666666666,0.28450000000000003,0.2545102664148717
ArtificialDataset14,informative+rand_extra,KNN,0,33,0.8795833333333334,0.8575638399084792,0.8166666666666667,0.7710630489814642,0.18166666666666667,0.28175,0.24415392545907252
ArtificialDataset14,informative+rand_extra,KNN,1,33,0.86875,0.8433340115772175,0.8216666666666667,0.7789876780110525,0.17791666666666667,0.2861666666666667,0.24992710308088595
ArtificialDataset14,informative+rand_extra,KNN,2,33,0.8729166666666667,0.8489617546272342,0.8383333333333334,0.8050473286956937,0.165,0.28575,0.2510671764578014
ArtificialDataset14,informative+rand_extra,KNN,3,33,0.8741666666666666,0.8505506262949531,0.83,0.791052389100961,0.18583333333333332,0.28458333333333335,0.24570027348060436
ArtificialDataset14,informative+rand_extra,KNN,4,33,0.8741666666666666,0.8477973231761746,0.8333333333333334,0.7945396867141143,0.17416666666666666,0.28450000000000003,0.2545102664148717
