dataset,subset,model,fold,n_features,acc_train,gps_train,acc_test,gps_test,Hostility,kDN,N1
ArtificialDataset7,informative+redundant_nonLinear,KNN,1,30,0.99625,0.9962499470663795,0.995,0.9949998743687027,0.025,0.0395,0.029031249999999998
ArtificialDataset7,informative+redundant_nonLinear,KNN,2,30,0.99625,0.9962499470663795,0.985,0.984999619279677,0.0125,0.036000000000000004,0.026764880952380953
ArtificialDataset7,informative+redundant_nonLinear,KNN,3,30,0.995,0.9949998743687027,1.0,1.0,0.025,0.035500000000000004,0.016593749999999997
ArtificialDataset7,informative+redundant_nonLinear,KNN,4,30,0.995,0.9949998743687027,0.99,0.9899989897969492,0.01625,0.03275,0.013833333333333333
ArtificialDataset7,informative+noise,SVM-rbf,0,30,1.0,1.0,1.0,1.0,0.0475,0.07650000000000001,0.05375942460317461
ArtificialDataset7,informative+noise,SVM-rbf,1,30,1.0,1.0,0.995,0.9949998743687027,0.0425,0.07125,0.049659722222222216
ArtificialDataset7,informative+noise,SVM-rbf,2,30,1.0,1.0,0.995,0.9949998743687027,0.06875,0.073,0.05254631132756133
ArtificialDataset7,informative+noise,SVM-rbf,3,30,1.0,1.0,1.0,1.0,0.0475,0.060250000000000005,0.03664637445887446
ArtificialDataset7,informative+noise,SVM-rbf,4,30,1.0,1.0,1.0,1.0,0.0475,0.07250000000000001,0.06207638888888889
ArtificialDataset7,informative+noise,KNN,0,30,0.98875,0.9887498399945637,0.995,0.9949998743687027,0.0475,0.07650000000000001,0.05375942460317461
ArtificialDataset7,informative+noise,KNN,1,30,0.99375,0.9937499115553523,0.97,0.9699969068976182,0.0425,0.07125,0.049659722222222216
ArtificialDataset7,informative+noise,KNN,2,30,0.99,0.9899999368682885,0.985,0.984999619279677,0.06875,0.073,0.05254631132756133
ArtificialDataset7,informative+noise,KNN,3,30,0.995,0.9949999685927675,0.985,0.9849965728212028,0.0475,0.060250000000000005,0.03664637445887446
ArtificialDataset7,informative+noise,KNN,4,30,0.99125,0.9912498758651999,0.995,0.9949998743687027,0.0475,0.07250000000000001,0.06207638888888889
ArtificialDataset7,informative+rand_extra,SVM-rbf,0,23,1.0,1.0,1.0,1.0,0.01625,0.038000000000000006,0.029032738095238094
ArtificialDataset7,informative+rand_extra,SVM-rbf,1,23,1.0,1.0,1.0,1.0,0.01125,0.03625,0.02397172619047619
ArtificialDataset7,informative+rand_extra,SVM-rbf,2,23,1.0,1.0,0.995,0.9949998743687027,0.025,0.038,0.015305555555555557
ArtificialDataset7,informative+rand_extra,SVM-rbf,3,23,1.0,1.0,1.0,1.0,0.00875,0.0315,0.021643849206349205
ArtificialDataset7,informative+rand_extra,SVM-rbf,4,23,1.0,1.0,1.0,1.0,0.015,0.03375,0.02826488095238095
ArtificialDataset7,informative+rand_extra,KNN,0,23,0.9975,0.9975,0.995,0.9949998743687027,0.01625,0.038000000000000006,0.029032738095238094
ArtificialDataset7,informative+rand_extra,KNN,1,23,0.9975,0.9975,1.0,1.0,0.01125,0.03625,0.02397172619047619
ArtificialDataset7,informative+rand_extra,KNN,2,23,0.9975,0.9974999843357414,0.995,0.9949998743687027,0.025,0.038,0.015305555555555557
ArtificialDataset7,informative+rand_extra,KNN,3,23,0.99875,0.9987499980444275,0.995,0.9949998743687027,0.00875,0.0315,0.021643849206349205
ArtificialDataset7,informative+rand_extra,KNN,4,23,0.99875,0.9987499980444275,0.995,0.9949998743687027,0.015,0.03375,0.02826488095238095
