fold,measure,n_features,top_features,acc_train,gps_train,acc_test,gps_test,complexity_kDN,removed_features,fixed_features,model
1,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Chest_pain_type', 'Thal', 'Max_heart_rate']",0.8471074380165289,0.8451566806165154,0.819672131147541,0.8158070997990624,0.25206611570247933,"['Cholesterol', 'Slope', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Oldpeak']","['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Chest_pain_type']",SVM-rbf
2,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.8801652892561983,0.8793201133144476,0.7213114754098361,0.7105263157894737,0.23057851239669427,"['Cholesterol', 'Slope', 'Oldpeak', 'Max_heart_rate', 'Resting_ecg', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",SVM-rbf
3,kDN_importances_norm,4.333333333333333,"['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope']",0.8471074380165289,0.8444708728905657,0.8032786885245902,0.7977991746905088,0.22892561983471074,"['Cholesterol', 'Oldpeak', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina']",SVM-rbf
4,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope', 'Chest_pain_type']",0.831275720164609,0.8285371206161234,0.8666666666666667,0.8622516556291391,0.2847736625514404,"['Cholesterol', 'Thal', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Number_of_vessels_colored', 'Oldpeak', 'Exercise_induced_angina']",SVM-rbf
5,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.8395061728395061,0.837619397501837,0.7666666666666667,0.7663280116110305,0.2641975308641976,"['Oldpeak', 'Slope', 'Cholesterol', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",SVM-rbf
1,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Chest_pain_type', 'Thal', 'Max_heart_rate']",0.9669421487603306,0.9667069787294587,0.8032786885245902,0.8026845637583893,0.25206611570247933,"['Cholesterol', 'Slope', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Oldpeak']","['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Chest_pain_type']",RandomForest
2,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.9504132231404959,0.9498035792230468,0.6721311475409836,0.6611570247933883,0.23057851239669427,"['Cholesterol', 'Slope', 'Oldpeak', 'Max_heart_rate', 'Resting_ecg', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",RandomForest
3,kDN_importances_norm,4.333333333333333,"['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope']",0.8677685950413223,0.8646907216494845,0.7868852459016393,0.7758620689655172,0.22892561983471074,"['Cholesterol', 'Oldpeak', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina']",RandomForest
4,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope', 'Chest_pain_type']",0.8559670781893004,0.8525957722523689,0.8666666666666667,0.8602150537634408,0.2847736625514404,"['Cholesterol', 'Thal', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Number_of_vessels_colored', 'Oldpeak', 'Exercise_induced_angina']",RandomForest
5,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.9382716049382716,0.9375091360912149,0.7833333333333333,0.7813953488372094,0.2641975308641976,"['Oldpeak', 'Slope', 'Cholesterol', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",RandomForest
1,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Chest_pain_type', 'Thal', 'Max_heart_rate']",0.8471074380165289,0.8444708728905657,0.8360655737704918,0.8334421946440235,0.25206611570247933,"['Cholesterol', 'Slope', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Oldpeak']","['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Chest_pain_type']",KNN
2,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.871900826446281,0.8703134603564843,0.7049180327868853,0.6955153422501967,0.23057851239669427,"['Cholesterol', 'Slope', 'Oldpeak', 'Max_heart_rate', 'Resting_ecg', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",KNN
3,kDN_importances_norm,4.333333333333333,"['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope']",0.8471074380165289,0.842271621368712,0.8032786885245902,0.7914893617021277,0.22892561983471074,"['Cholesterol', 'Oldpeak', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina']",KNN
4,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope', 'Chest_pain_type']",0.8353909465020576,0.832535885167464,0.85,0.8438244300782579,0.2847736625514404,"['Cholesterol', 'Thal', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Number_of_vessels_colored', 'Oldpeak', 'Exercise_induced_angina']",KNN
5,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.8641975308641975,0.8610498456109396,0.8,0.7894736842105263,0.2641975308641976,"['Oldpeak', 'Slope', 'Cholesterol', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",KNN
1,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Chest_pain_type', 'Thal', 'Max_heart_rate']",0.7892561983471075,0.786816361368262,0.7868852459016393,0.7842323651452284,0.25206611570247933,"['Cholesterol', 'Slope', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Oldpeak']","['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Chest_pain_type']",NaiveBayes
2,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.8223140495867769,0.8203405488252956,0.7213114754098361,0.7105263157894737,0.23057851239669427,"['Cholesterol', 'Slope', 'Oldpeak', 'Max_heart_rate', 'Resting_ecg', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",NaiveBayes
3,kDN_importances_norm,4.333333333333333,"['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope']",0.8057851239669421,0.8045883883072854,0.7213114754098361,0.7175226586102719,0.22892561983471074,"['Cholesterol', 'Oldpeak', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina']",NaiveBayes
4,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope', 'Chest_pain_type']",0.7530864197530864,0.7476326192884069,0.85,0.8475589505147791,0.2847736625514404,"['Cholesterol', 'Thal', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Number_of_vessels_colored', 'Oldpeak', 'Exercise_induced_angina']",NaiveBayes
5,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.8065843621399177,0.802859099469269,0.8,0.7954545454545454,0.2641975308641976,"['Oldpeak', 'Slope', 'Cholesterol', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",NaiveBayes
1,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Chest_pain_type', 'Thal', 'Max_heart_rate']",0.9669421487603306,0.9664780459852446,0.7377049180327869,0.7329376854599408,0.25206611570247933,"['Cholesterol', 'Slope', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Oldpeak']","['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Chest_pain_type']",DecisionTree
2,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.9504132231404959,0.9498035792230468,0.6557377049180327,0.641025641025641,0.23057851239669427,"['Cholesterol', 'Slope', 'Oldpeak', 'Max_heart_rate', 'Resting_ecg', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",DecisionTree
3,kDN_importances_norm,4.333333333333333,"['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope']",0.8677685950413223,0.8614889933217906,0.7704918032786885,0.7509462528387584,0.22892561983471074,"['Cholesterol', 'Oldpeak', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina']",DecisionTree
4,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope', 'Chest_pain_type']",0.8559670781893004,0.8521767381416505,0.8666666666666667,0.8602150537634408,0.2847736625514404,"['Cholesterol', 'Thal', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Number_of_vessels_colored', 'Oldpeak', 'Exercise_induced_angina']",DecisionTree
5,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.9382716049382716,0.9369562011502728,0.7833333333333333,0.779501984843017,0.2641975308641976,"['Oldpeak', 'Slope', 'Cholesterol', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",DecisionTree
1,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Chest_pain_type', 'Thal', 'Max_heart_rate']",0.9669421487603306,0.9666571672841265,0.819672131147541,0.8158070997990624,0.25206611570247933,"['Cholesterol', 'Slope', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Oldpeak']","['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Chest_pain_type']",XGBoost
2,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.9297520661157025,0.9290628882995494,0.639344262295082,0.6200177147918512,0.23057851239669427,"['Cholesterol', 'Slope', 'Oldpeak', 'Max_heart_rate', 'Resting_ecg', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",XGBoost
3,kDN_importances_norm,4.333333333333333,"['Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope']",0.859504132231405,0.8562017080113868,0.8032786885245902,0.7914893617021277,0.22892561983471074,"['Cholesterol', 'Oldpeak', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Thal', 'Number_of_vessels_colored', 'Exercise_induced_angina']",XGBoost
4,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Exercise_induced_angina', 'Slope', 'Chest_pain_type']",0.8559670781893004,0.8521767381416505,0.8666666666666667,0.8602150537634408,0.2847736625514404,"['Cholesterol', 'Thal', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Chest_pain_type']","['Slope', 'Number_of_vessels_colored', 'Oldpeak', 'Exercise_induced_angina']",XGBoost
5,kDN_importances_norm,4.333333333333333,"['Number_of_vessels_colored', 'Thal', 'Chest_pain_type', 'Oldpeak']",0.934156378600823,0.9331369661266569,0.7666666666666667,0.763582966226138,0.2641975308641976,"['Oldpeak', 'Slope', 'Cholesterol', 'Resting_ecg', 'Max_heart_rate', 'Sex', 'Age', 'Fasting_blood_sugar_.lt._120', 'Trestbps', 'Exercise_induced_angina']","['Thal', 'Number_of_vessels_colored', 'Chest_pain_type']",XGBoost
