feature,Hostility_importances,N1_importances,kDN_importances,Hostility_importances_norm,N1_importances_norm,kDN_importances_norm,count_vars,Hostility_removed_count,N1_removed_count,kDN_removed_count,fold,model
f39,0.007500000000000007,-0.018333333333333313,-0.014000000000000012,0.00018750000000000017,-0.00045833333333333284,-0.0003500000000000003,40.0,1.0,1.0,1.0,3,SVM-rbf
f4,0.007500000000000007,0.00687500000000002,-0.000500000000000056,0.00022727272727272746,0.00020833333333333394,-1.5151515151516847e-05,33.0,1.0,1.0,1.0,3,SVM-rbf
f40,-0.05249999999999999,-0.03604166666666675,-0.014500000000000013,-0.0005468749999999999,-0.0003754340277777786,-0.0001510416666666668,96.0,1.0,1.0,1.0,3,SVM-rbf
f41,-0.009999999999999953,-0.02991666666666659,-0.007000000000000006,-0.0001923076923076914,-0.0005753205128205114,-0.00013461538461538475,52.0,1.0,1.0,1.0,3,SVM-rbf
f42,-0.044999999999999984,0.06820833333333343,-0.01100000000000012,-0.0005769230769230768,0.0008744658119658131,-0.0001410256410256426,78.0,1.0,1.0,1.0,3,SVM-rbf
f43,-0.0050000000000000044,-0.039553571428571466,-0.0029999999999998916,-0.0001282051282051283,-0.00101419413919414,-7.692307692307415e-05,39.0,1.0,1.0,1.0,3,SVM-rbf
f44,-0.05249999999999999,0.09050000000000008,-0.0005000000000000004,-0.0009374999999999999,0.00161607142857143,-8.928571428571436e-06,56.0,1.0,1.0,1.0,3,SVM-rbf
f45,0.0050000000000000044,-0.021166666666666667,-0.015000000000000124,0.0001612903225806453,-0.0006827956989247312,-0.0004838709677419395,31.0,1.0,1.0,1.0,3,SVM-rbf
f46,0.17749999999999988,0.027416666666666645,0.01900000000000024,0.003227272727272725,0.0004984848484848481,0.0003454545454545498,55.0,1.0,1.0,1.0,3,SVM-rbf
f47,-0.0025000000000000022,-0.03204761904761899,-0.0015000000000000013,-4.90196078431373e-05,-0.0006283846872082155,-2.9411764705882377e-05,51.0,1.0,1.0,1.0,3,SVM-rbf
f48,0.06750000000000006,0.11687500000000017,-0.014500000000000068,0.0006818181818181824,0.0011805555555555573,-0.00014646464646464715,99.0,1.0,1.0,1.0,3,SVM-rbf
f49,0.0025000000000000022,-0.008208333333333373,-0.019999999999999907,3.4722222222222256e-05,-0.00011400462962963019,-0.0002777777777777765,72.0,1.0,1.0,1.0,3,SVM-rbf
f5,-0.0025000000000000022,-0.016958333333333353,-0.017500000000000016,-8.333333333333341e-05,-0.0005652777777777785,-0.0005833333333333338,30.0,1.0,1.0,1.0,3,SVM-rbf
f50,0.14499999999999996,-0.02073214285714281,0.04699999999999993,0.0021969696969696964,-0.0003141233766233759,0.000712121212121211,66.0,1.0,1.0,1.0,3,SVM-rbf
f51,-0.027500000000000024,-0.010619047619047639,0.006500000000000117,-0.0007432432432432439,-0.00028700128700128753,0.00017567567567567882,37.0,1.0,1.0,1.0,3,SVM-rbf
f52,-0.007500000000000007,0.028248015873015897,-0.006000000000000005,-0.0001470588235294119,0.0005538826641767823,-0.00011764705882352951,51.0,1.0,1.0,1.0,3,SVM-rbf
f53,0.007500000000000007,-0.020750000000000046,-0.01100000000000001,0.00019736842105263176,-0.0005460526315789485,-0.00028947368421052656,38.0,1.0,1.0,1.0,3,SVM-rbf
f54,0.08499999999999996,0.00235714285714278,-0.01749999999999996,0.0009239130434782604,2.562111801242152e-05,-0.0001902173913043474,92.0,1.0,1.0,1.0,3,SVM-rbf
f55,-0.03250000000000003,0.1058363095238094,-0.025999999999999912,-0.0004642857142857147,0.001511947278911563,-0.0003714285714285702,70.0,1.0,0.0,1.0,3,SVM-rbf
f56,-0.03999999999999998,0.040500000000000036,0.0015000000000000013,-0.0003738317757009344,0.0003785046728971966,1.4018691588785059e-05,107.0,1.0,1.0,1.0,3,SVM-rbf
f57,0.05499999999999994,0.03854761904761894,-0.0040000000000000036,0.0006249999999999993,0.00043804112554112433,-4.545454545454549e-05,88.0,1.0,1.0,1.0,3,SVM-rbf
f58,0.030000000000000027,-0.015125,0.0010000000000000009,0.00042857142857142893,-0.00021607142857142856,1.4285714285714299e-05,70.0,1.0,1.0,1.0,3,SVM-rbf
f59,-0.02749999999999997,-0.029000000000000026,-0.0010000000000000009,-0.0004741379310344822,-0.0005000000000000004,-1.7241379310344842e-05,58.0,1.0,1.0,1.0,3,SVM-rbf
f6,-0.02749999999999997,-0.019130952380952304,-0.0119999999999999,-0.000654761904761904,-0.00045549886621315007,-0.00028571428571428335,42.0,1.0,1.0,1.0,3,SVM-rbf
f60,-0.0025000000000000022,-0.03999999999999998,0.020499999999999907,-6.410256410256416e-05,-0.0010256410256410252,0.0005256410256410232,39.0,1.0,1.0,1.0,3,SVM-rbf
f61,0.012499999999999956,-0.002520833333333361,0.08850000000000002,0.00017123287671232817,-3.453196347032002e-05,0.001212328767123288,73.0,1.0,1.0,1.0,3,SVM-rbf
f62,-0.024999999999999967,0.025458333333333305,-0.0025000000000000022,-0.0003968253968253963,0.00040410052910052865,-3.9682539682539716e-05,63.0,1.0,1.0,1.0,3,SVM-rbf
f63,-0.012499999999999956,-0.020499999999999963,-0.009499999999999897,-0.0004629629629629613,-0.0007592592592592579,-0.00035185185185184804,27.0,1.0,1.0,1.0,3,SVM-rbf
f64,0.015000000000000013,-0.027708333333333335,0.017000000000000015,0.00016483516483516497,-0.0003044871794871795,0.000186813186813187,91.0,1.0,1.0,1.0,3,SVM-rbf
f65,0.11000000000000004,0.042059523809523935,-0.006500000000000006,0.0014102564102564108,0.0005392246642246659,-8.333333333333341e-05,78.0,1.0,1.0,1.0,3,SVM-rbf
f66,0.024999999999999967,0.0029999999999998916,0.024499999999999966,0.00035211267605633756,4.225352112675904e-05,0.0003450704225352108,71.0,1.0,1.0,1.0,3,SVM-rbf
f67,-0.04749999999999999,0.021720238095238098,-0.005499999999999949,-0.0009134615384615382,0.0004176968864468865,-0.0001057692307692298,52.0,1.0,1.0,1.0,3,SVM-rbf
f68,-0.024999999999999967,-0.010916666666666575,-0.009500000000000064,-0.00046296296296296233,-0.0002021604938271588,-0.0001759259259259271,54.0,1.0,1.0,1.0,3,SVM-rbf
f69,0.012499999999999956,-0.03604166666666675,-0.012500000000000011,0.00023584905660377275,-0.0006800314465408821,-0.0002358490566037738,53.0,1.0,1.0,1.0,3,SVM-rbf
f7,-0.02749999999999997,0.04358333333333342,-0.002999999999999947,-0.0003716216216216212,0.0005889639639639651,-4.054054054053983e-05,74.0,1.0,1.0,1.0,3,SVM-rbf
f70,-0.017500000000000016,0.033499999999999974,-0.0010000000000000009,-0.0004487179487179491,0.0008589743589743584,-2.5641025641025663e-05,39.0,1.0,1.0,1.0,3,SVM-rbf
f71,0.0625,-0.025833333333333375,-0.0035000000000000586,0.0006648936170212766,-0.00027482269503546145,-3.723404255319211e-05,94.0,1.0,1.0,1.0,3,SVM-rbf
f72,-0.057499999999999996,0.0655654761904762,-0.012500000000000011,-0.0009913793103448274,0.0011304392446633829,-0.00021551724137931053,58.0,1.0,1.0,1.0,3,SVM-rbf
f73,-0.024999999999999967,-0.025833333333333264,-0.002999999999999947,-0.0007142857142857133,-0.0007380952380952362,-8.571428571428421e-05,35.0,1.0,1.0,1.0,3,SVM-rbf
f74,0.0,-0.0189583333333333,-0.008000000000000063,0.0,-0.0007899305555555541,-0.0003333333333333359,24.0,1.0,1.0,1.0,3,SVM-rbf
f75,-0.01749999999999996,0.021208333333333385,-0.010999999999999954,-0.00042682926829268195,0.0005172764227642289,-0.00026829268292682815,41.0,1.0,1.0,1.0,3,SVM-rbf
f76,-0.010000000000000009,-0.025265873015872964,-0.007999999999999952,-0.0005555555555555561,-0.0014036596119929425,-0.00044444444444444176,18.0,1.0,1.0,1.0,3,SVM-rbf
f77,0.07750000000000001,-0.0050000000000000044,0.008500000000000063,0.0027678571428571435,-0.00017857142857142873,0.0003035714285714308,28.0,1.0,1.0,1.0,3,SVM-rbf
f78,-0.030000000000000027,-0.00679166666666664,0.024499999999999855,-0.0011111111111111122,-0.0002515432098765422,0.000907407407407402,27.0,1.0,1.0,1.0,3,SVM-rbf
f79,-0.034999999999999976,-0.012749999999999984,0.020999999999999852,-0.0006999999999999996,-0.0002549999999999997,0.00041999999999999704,50.0,1.0,1.0,1.0,3,SVM-rbf
f8,-0.03250000000000003,-0.010836309523809595,-0.004500000000000004,-0.0009027777777777786,-0.00030100859788359985,-0.0001250000000000001,36.0,1.0,1.0,1.0,3,SVM-rbf
f80,0.009999999999999898,-0.017410714285714335,-0.001000000000000112,0.00017543859649122627,-0.00030545112781954974,-1.754385964912477e-05,57.0,1.0,1.0,1.0,3,SVM-rbf
f81,-0.007500000000000007,0.03807738095238106,-0.0004999999999999449,-0.00015306122448979605,0.0007770894071914502,-1.0204081632651938e-05,49.0,1.0,1.0,1.0,3,SVM-rbf
f82,-0.012499999999999956,-0.013333333333333364,0.01150000000000001,-0.0003571428571428559,-0.00038095238095238183,0.0003285714285714289,35.0,1.0,1.0,1.0,3,SVM-rbf
f83,-0.015000000000000013,-0.03833333333333333,0.03699999999999992,-0.0002054794520547947,-0.0005251141552511415,0.0005068493150684921,73.0,1.0,1.0,1.0,3,SVM-rbf
f84,-0.07750000000000001,0.014692640692640757,0.0,-0.0040789473684210535,0.0007732968785600399,0.0,19.0,1.0,1.0,1.0,3,SVM-rbf
f85,-0.02999999999999997,-0.010375000000000023,0.013499999999999901,-0.0005454545454545449,-0.00018863636363636405,0.00024545454545454366,55.0,1.0,1.0,1.0,3,SVM-rbf
f86,-0.027500000000000024,-0.004416666666666624,-0.00550000000000006,-0.001447368421052633,-0.00023245614035087496,-0.0002894736842105295,19.0,1.0,1.0,1.0,3,SVM-rbf
f87,-0.027500000000000024,0.058940476190476265,-0.0050000000000000044,-0.000416666666666667,0.0008930375180375192,-7.575757575757583e-05,66.0,1.0,0.0,1.0,3,SVM-rbf
f88,0.1399999999999999,0.021821428571428603,0.0004999999999998894,0.0022580645161290307,0.0003519585253456226,8.064516129030475e-06,62.0,1.0,1.0,1.0,3,SVM-rbf
f89,-0.017500000000000016,-0.0016249999999999876,-0.0020000000000000018,-0.0005833333333333338,-5.416666666666625e-05,-6.666666666666672e-05,30.0,1.0,1.0,1.0,3,SVM-rbf
f9,0.012500000000000011,-0.005624999999999936,-0.0040000000000000036,0.0002500000000000002,-0.00011249999999999871,-8.000000000000007e-05,50.0,1.0,1.0,1.0,3,SVM-rbf
f90,-0.020000000000000018,0.012833333333333419,-0.012500000000000011,-0.0005263157894736846,0.0003377192982456163,-0.00032894736842105295,38.0,1.0,1.0,1.0,3,SVM-rbf
f91,-0.0025000000000000022,-0.034105158730158736,0.033499999999999974,-6.250000000000006e-05,-0.0008526289682539683,0.0008374999999999994,40.0,1.0,1.0,1.0,3,SVM-rbf
f92,0.034999999999999976,-0.05130654761904757,0.039000000000000146,0.0006034482758620686,-0.0008845956486042684,0.0006724137931034508,58.0,1.0,1.0,0.0,3,SVM-rbf
f93,0.03500000000000003,-0.009999999999999953,0.007499999999999896,0.0007446808510638305,-0.0002127659574468075,0.00015957446808510415,47.0,1.0,1.0,1.0,3,SVM-rbf
f94,-0.020000000000000018,-0.0036666666666666514,-0.019000000000000072,-0.0004761904761904766,-8.730158730158694e-05,-0.0004523809523809541,42.0,1.0,1.0,1.0,3,SVM-rbf
f95,-0.0025000000000000022,0.05537500000000001,-0.01050000000000001,-7.352941176470594e-05,0.0016286764705882356,-0.000308823529411765,34.0,1.0,1.0,1.0,3,SVM-rbf
f96,-0.06,-0.03708333333333341,-0.01050000000000012,-0.001875,-0.0011588541666666691,-0.00032812500000000376,32.0,1.0,1.0,1.0,3,SVM-rbf
f97,0.08749999999999997,-0.018791666666666706,-0.006999999999999951,0.0016203703703703697,-0.00034799382716049456,-0.0001296296296296287,54.0,1.0,1.0,1.0,3,SVM-rbf
f98,-0.057499999999999996,-0.016238095238095274,-0.021999999999999853,-0.001513157894736842,-0.0004273182957393493,-0.0005789473684210488,38.0,1.0,1.0,1.0,3,SVM-rbf
f99,-0.022499999999999964,0.09808333333333324,-0.0030000000000000027,-0.00040178571428571363,0.0017514880952380937,-5.3571428571428616e-05,56.0,1.0,1.0,1.0,3,SVM-rbf
f0,-0.010000000000000009,0.04591666666666672,-0.009500000000000064,-0.0002564102564102566,0.0011773504273504287,-0.00024358974358974523,39.0,1.0,1.0,1.0,4,SVM-rbf
f1,0.03499999999999992,-0.028958333333333253,0.07350000000000007,0.0005303030303030291,-0.000438762626262625,0.0011136363636363646,66.0,1.0,1.0,1.0,4,SVM-rbf
f10,0.039999999999999925,0.05132142857142863,0.03749999999999992,0.000677966101694914,0.0008698547215496377,0.0006355932203389817,59.0,1.0,1.0,1.0,4,SVM-rbf
f100,-0.04750000000000004,-0.018124999999999947,-0.006500000000000061,-0.0014843750000000013,-0.0005664062499999983,-0.00020312500000000192,32.0,1.0,1.0,1.0,4,SVM-rbf
f101,-0.012500000000000011,-0.03016666666666673,-0.0025000000000000022,-0.0002500000000000002,-0.0006033333333333346,-5.000000000000004e-05,50.0,1.0,1.0,1.0,4,SVM-rbf
f102,-0.019999999999999962,-0.017874999999999974,1.1102230246251565e-16,-0.0007692307692307678,-0.000687499999999999,4.270088556250602e-18,26.0,1.0,1.0,1.0,4,SVM-rbf
f103,-0.010000000000000064,-0.057803571428571454,-0.004000000000000115,-0.0003333333333333355,-0.001926785714285715,-0.00013333333333333716,30.0,1.0,1.0,1.0,4,SVM-rbf
f104,-0.027500000000000024,0.07287499999999997,-0.0040000000000000036,-0.0005851063829787239,0.0015505319148936163,-8.510638297872348e-05,47.0,1.0,1.0,1.0,4,SVM-rbf
f105,0.04250000000000004,-0.009702380952381018,0.008999999999999952,0.0010365853658536595,-0.00023664343786295166,0.00021951219512195006,41.0,1.0,1.0,1.0,4,SVM-rbf
f106,0.07250000000000001,-0.03220833333333328,-0.02949999999999997,0.001479591836734694,-0.000657312925170067,-0.00060204081632653,49.0,1.0,1.0,1.0,4,SVM-rbf
f107,0.08750000000000008,-0.015958333333333352,-0.0035000000000000586,0.0014112903225806464,-0.00025739247311827986,-5.645161290322675e-05,62.0,1.0,1.0,1.0,4,SVM-rbf
f108,-0.02250000000000002,0.023708333333333276,-0.01749999999999996,-0.00024725274725274747,0.0002605311355311349,-0.00019230769230769187,91.0,1.0,1.0,1.0,4,SVM-rbf
f109,-0.027500000000000024,0.00458928571428574,-0.002999999999999947,-0.0006111111111111116,0.00010198412698412756,-6.666666666666549e-05,45.0,1.0,1.0,1.0,4,SVM-rbf
f11,0.010000000000000064,-0.007500000000000007,0.0005000000000001115,9.900990099009965e-05,-7.425742574257432e-05,4.950495049506054e-06,101.0,1.0,1.0,1.0,4,SVM-rbf
f110,-0.017500000000000016,-0.01648809523809508,0.013000000000000067,-0.00039772727272727307,-0.0003747294372294336,0.000295454545454547,44.0,1.0,1.0,1.0,4,SVM-rbf
f111,-0.007500000000000007,-0.018541666666666623,-0.0035000000000000586,-0.00011904761904761916,-0.00029431216931216864,-5.5555555555556487e-05,63.0,1.0,1.0,1.0,4,SVM-rbf
f112,,,,,,,,,,,4,SVM-rbf
f113,,,,,,,,,,,4,SVM-rbf
f114,,,,,,,,,,,4,SVM-rbf
f115,,,,,,,,,,,4,SVM-rbf
f116,-0.015000000000000013,-0.0012083333333333668,0.017499999999999905,-0.0003488372093023259,-2.8100775193799226e-05,0.0004069767441860443,43.0,1.0,1.0,1.0,4,SVM-rbf
f117,,,,,,,,,,,4,SVM-rbf
f118,-0.027500000000000024,-0.002999999999999947,-0.003500000000000003,-0.0005092592592592598,-5.5555555555554576e-05,-6.481481481481487e-05,54.0,1.0,1.0,1.0,4,SVM-rbf
f119,,,,,,,,,,,4,SVM-rbf
f12,-0.03749999999999998,-0.0066249999999999365,-0.00599999999999995,-0.0014999999999999992,-0.00026499999999999744,-0.000239999999999998,25.0,1.0,1.0,1.0,4,SVM-rbf
f120,-0.015000000000000013,-0.009023809523809545,-0.01100000000000012,-0.0009375000000000008,-0.0005639880952380966,-0.0006875000000000075,16.0,1.0,1.0,1.0,4,SVM-rbf
f121,,,,,,,,,,,4,SVM-rbf
f122,,,,,,,,,,,4,SVM-rbf
f123,,,,,,,,,,,4,SVM-rbf
f124,0.007500000000000007,-0.02467261904761897,-0.009499999999999953,0.00013888888888888902,-0.00045690035273368465,-0.00017592592592592505,54.0,1.0,1.0,1.0,4,SVM-rbf
f125,0.020000000000000018,-0.014523809523809494,-0.008999999999999952,0.0007142857142857149,-0.0005187074829931962,-0.00032142857142856973,28.0,1.0,1.0,1.0,4,SVM-rbf
f126,-0.02999999999999997,-0.0034166666666666234,-0.006000000000000061,-0.0018749999999999982,-0.00021354166666666397,-0.0003750000000000038,16.0,1.0,1.0,1.0,4,SVM-rbf
f127,,,,,,,,,,,4,SVM-rbf
f128,,,,,,,,,,,4,SVM-rbf
f129,0.015000000000000013,0.005976190476190413,-0.014999999999999902,0.00021126760563380302,8.417169684775229e-05,-0.00021126760563380145,71.0,1.0,1.0,1.0,4,SVM-rbf
f13,-0.0050000000000000044,-0.023101190476190414,-0.013000000000000067,-0.0001020408163265307,-0.00047145286686102884,-0.00026530612244898095,49.0,1.0,1.0,1.0,4,SVM-rbf
f130,,,,,,,,,,,4,SVM-rbf
f131,-0.014999999999999958,0.03550000000000003,0.003999999999999948,-0.00021428571428571368,0.0005071428571428576,5.71428571428564e-05,70.0,1.0,1.0,1.0,4,SVM-rbf
f132,,,,,,,,,,,4,SVM-rbf
f133,,,,,,,,,,,4,SVM-rbf
f134,-0.020000000000000018,-0.03020833333333328,0.04249999999999987,-0.00019230769230769247,-0.0002904647435897431,0.00040865384615384494,104.0,1.0,1.0,1.0,4,SVM-rbf
f135,-0.030000000000000027,-0.010875000000000024,0.10049999999999976,-0.00032967032967032994,-0.00011950549450549477,0.0011043956043956017,91.0,1.0,1.0,0.0,4,SVM-rbf
f136,-0.012499999999999956,-0.002916666666666623,0.026000000000000023,-0.00029761904761904656,-6.94444444444434e-05,0.0006190476190476195,42.0,1.0,1.0,1.0,4,SVM-rbf
f137,,,,,,,,,,,4,SVM-rbf
f138,-0.0625,0.11775000000000002,-0.006999999999999951,-0.0008012820512820513,0.0015096153846153849,-8.974358974358911e-05,78.0,1.0,0.0,1.0,4,SVM-rbf
f139,,,,,,,,,,,4,SVM-rbf
f14,-0.027500000000000024,-0.01883333333333337,-0.006000000000000061,-0.0006395348837209308,-0.0004379844961240318,-0.00013953488372093166,43.0,1.0,1.0,1.0,4,SVM-rbf
f140,0.012499999999999956,-0.03229166666666661,-0.011499999999999955,0.00021551724137930958,-0.0005567528735632174,-0.00019827586206896472,58.0,1.0,1.0,1.0,4,SVM-rbf
f141,-0.024999999999999967,-0.0209603174603174,0.014500000000000124,-0.0009615384615384603,-0.0008061660561660539,0.0005576923076923124,26.0,1.0,1.0,1.0,4,SVM-rbf
f142,,,,,,,,,,,4,SVM-rbf
f143,0.007500000000000007,0.007750000000000035,-0.021499999999999964,0.0001704545454545456,0.00017613636363636442,-0.0004886363636363629,44.0,0.0,1.0,1.0,4,SVM-rbf
f144,,,,,,,,,,,4,SVM-rbf
f145,0.08749999999999997,0.024351190476190554,-0.007000000000000006,0.0009615384615384612,0.0002675954997383577,-7.6923076923077e-05,91.0,1.0,1.0,1.0,4,SVM-rbf
f146,,,,,,,,,,,4,SVM-rbf
f147,0.012500000000000011,-0.003761904761904744,-0.017500000000000016,0.00032894736842105295,-9.899749373433537e-05,-0.0004605263157894741,38.0,1.0,1.0,1.0,4,SVM-rbf
f148,0.010000000000000009,0.011446428571428524,-0.020999999999999963,0.00020000000000000017,0.0002289285714285705,-0.00041999999999999926,50.0,1.0,1.0,1.0,4,SVM-rbf
f149,,,,,,,,,,,4,SVM-rbf
f15,-0.0024999999999999467,-0.01110732323232333,0.0030000000000000027,-6.578947368420913e-05,-0.00029229797979798234,7.89473684210527e-05,38.0,1.0,1.0,1.0,4,SVM-rbf
f150,,,,,,,,,,,4,SVM-rbf
f151,-0.027500000000000024,0.014208333333333378,-0.0040000000000000036,-0.0003125000000000003,0.00016145833333333385,-4.545454545454549e-05,88.0,1.0,1.0,1.0,4,SVM-rbf
f152,,,,,,,,,,,4,SVM-rbf
f153,,,,,,,,,,,4,SVM-rbf
f154,-0.01749999999999996,0.028749999999999942,-0.0024999999999999467,-0.00016509433962264114,0.00027122641509433906,-2.3584905660376856e-05,106.0,1.0,1.0,1.0,4,SVM-rbf
f155,0.019999999999999962,0.0036666666666667624,0.03799999999999987,0.00013888888888888862,2.546296296296363e-05,0.00026388888888888794,144.0,1.0,1.0,0.0,4,SVM-rbf
f156,,,,,,,,,,,4,SVM-rbf
f157,,,,,,,,,,,4,SVM-rbf
f158,,,,,,,,,,,4,SVM-rbf
f159,-0.019999999999999962,-0.007916666666666683,0.0,-0.0003571428571428565,-0.00014136904761904791,0.0,56.0,1.0,1.0,1.0,4,SVM-rbf
f16,-0.012500000000000011,0.011874999999999969,-0.015000000000000013,-0.00019531250000000017,0.00018554687499999951,-0.0002343750000000002,64.0,1.0,1.0,1.0,4,SVM-rbf
f160,-0.012500000000000011,-0.001875000000000071,-0.0004999999999999449,-0.0005208333333333338,-7.812500000000296e-05,-2.083333333333104e-05,24.0,1.0,1.0,1.0,4,SVM-rbf
f161,0.044999999999999984,-0.003541666666666665,0.034499999999999864,0.0006818181818181815,-5.366161616161614e-05,0.0005227272727272706,66.0,1.0,1.0,1.0,4,SVM-rbf
f162,,,,,,,,,,,4,SVM-rbf
f163,0.06499999999999995,0.005125000000000046,-0.01200000000000001,0.0011206896551724129,8.836206896551803e-05,-0.00020689655172413812,58.0,1.0,1.0,1.0,4,SVM-rbf
f164,,,,,,,,,,,4,SVM-rbf
f165,,,,,,,,,,,4,SVM-rbf
f166,,,,,,,,,,,4,SVM-rbf
f167,,,,,,,,,,,4,SVM-rbf
f168,,,,,,,,,,,4,SVM-rbf
f169,,,,,,,,,,,4,SVM-rbf
f17,-0.04749999999999999,-0.007366071428571319,0.0019999999999999463,-0.0010326086956521736,-0.00016013198757763736,4.347826086956405e-05,46.0,1.0,1.0,1.0,4,SVM-rbf
f170,-0.02250000000000002,-0.0029166666666666785,-0.0030000000000000027,-0.00034615384615384646,-4.487179487179505e-05,-4.615384615384619e-05,65.0,1.0,1.0,1.0,4,SVM-rbf
f171,0.02999999999999997,-0.0159880952380953,-0.00550000000000006,0.0008333333333333325,-0.00044411375661375835,-0.00015277777777777946,36.0,1.0,1.0,1.0,4,SVM-rbf
f172,0.02749999999999997,0.027749999999999886,0.0019999999999999463,0.00025462962962962934,0.0002569444444444434,1.851851851851802e-05,108.0,0.0,1.0,1.0,4,SVM-rbf
f173,,,,,,,,,,,4,SVM-rbf
f174,0.04249999999999993,-0.04712500000000003,-0.004500000000000004,0.0008018867924528288,-0.0008891509433962269,-8.490566037735856e-05,53.0,1.0,1.0,1.0,4,SVM-rbf
f175,-0.010000000000000009,0.00833333333333336,-0.004999999999999949,-0.00018867924528301905,0.0001572327044025162,-9.433962264150847e-05,53.0,1.0,1.0,1.0,4,SVM-rbf
f176,-0.030000000000000027,-0.00404166666666661,0.029499999999999804,-0.0005357142857142862,-7.217261904761804e-05,0.0005267857142857108,56.0,1.0,1.0,1.0,4,SVM-rbf
f177,,,,,,,,,,,4,SVM-rbf
f178,,,,,,,,,,,4,SVM-rbf
f179,,,,,,,,,,,4,SVM-rbf
f18,-0.017500000000000016,-0.0032083333333333686,-0.010499999999999954,-0.0010294117647058833,-0.0001887254901960805,-0.0006176470588235267,17.0,1.0,1.0,1.0,4,SVM-rbf
f180,0.01749999999999996,-0.01083333333333325,-0.000500000000000056,0.0003645833333333325,-0.00022569444444444273,-1.0416666666667832e-05,48.0,1.0,1.0,1.0,4,SVM-rbf
f181,0.06750000000000006,0.06670833333333337,-0.019500000000000073,0.0007336956521739136,0.0007250905797101453,-0.00021195652173913122,92.0,1.0,1.0,1.0,4,SVM-rbf
f182,,,,,,,,,,,4,SVM-rbf
f183,,,,,,,,,,,4,SVM-rbf
f184,,,,,,,,,,,4,SVM-rbf
f185,-0.03249999999999997,-0.050875000000000004,0.009500000000000064,-0.0007386363636363631,-0.0011562500000000002,0.00021590909090909237,44.0,1.0,1.0,1.0,4,SVM-rbf
f186,0.040000000000000036,-0.01516071428571436,-0.01699999999999996,0.0018181818181818197,-0.00068912337662338,-0.0007727272727272709,22.0,1.0,1.0,1.0,4,SVM-rbf
f187,,,,,,,,,,,4,SVM-rbf
f188,,,,,,,,,,,4,SVM-rbf
f189,0.040000000000000036,-0.0020813492063492256,-0.000500000000000056,0.0004545454545454549,-2.3651695526695745e-05,-5.681818181818818e-06,88.0,1.0,1.0,1.0,4,SVM-rbf
f19,-0.0050000000000000044,-0.0010000000000000564,0.0019999999999997797,-0.00011627906976744196,-2.3255813953489685e-05,4.651162790697162e-05,43.0,1.0,1.0,1.0,4,SVM-rbf
f2,-0.05249999999999999,0.06554166666666666,-0.0040000000000000036,-0.0005468749999999999,0.0006827256944444445,-4.1666666666666706e-05,96.0,1.0,1.0,1.0,4,SVM-rbf
f20,-0.007500000000000007,-0.00881547619047618,-0.0044999999999999485,-0.0002343750000000002,-0.0002754836309523806,-0.0001406249999999984,32.0,1.0,1.0,1.0,4,SVM-rbf
f21,-0.02749999999999997,-0.040083333333333415,-0.002999999999999947,-0.0005392156862745092,-0.0007859477124183023,-5.882352941176367e-05,51.0,1.0,1.0,1.0,4,SVM-rbf
f22,0.03750000000000003,-0.007583333333333275,0.003000000000000058,0.0003472222222222225,-7.021604938271551e-05,2.7777777777778318e-05,108.0,1.0,1.0,1.0,4,SVM-rbf
f23,-0.025000000000000022,0.04066666666666674,-0.010999999999999899,-0.0004545454545454549,0.0007393939393939408,-0.00019999999999999817,55.0,1.0,1.0,1.0,4,SVM-rbf
f24,-0.02749999999999997,-0.0166904761904762,-0.021499999999999964,-0.001309523809523808,-0.0007947845804988666,-0.001023809523809522,21.0,1.0,1.0,1.0,4,SVM-rbf
f25,-0.03749999999999998,0.008785714285714286,0.03650000000000009,-0.0010714285714285708,0.0002510204081632653,0.0010428571428571453,35.0,1.0,1.0,1.0,4,SVM-rbf
f26,0.0625,-0.031484126984127,-0.00649999999999995,0.001524390243902439,-0.0007679055361982195,-0.00015853658536585244,41.0,1.0,1.0,1.0,4,SVM-rbf
f27,0.0,-0.008142857142857063,0.0014999999999999458,0.0,-0.00018936877076411774,3.4883720930231296e-05,43.0,1.0,1.0,1.0,4,SVM-rbf
f28,0.03500000000000003,-0.02129166666666671,-0.022999999999999965,0.0005000000000000004,-0.00030416666666666727,-0.00032857142857142807,70.0,1.0,1.0,1.0,4,SVM-rbf
f29,0.015000000000000069,-0.021250000000000047,0.026499999999999968,0.0003000000000000014,-0.00042500000000000095,0.0005299999999999993,50.0,1.0,1.0,1.0,4,SVM-rbf
f3,-0.044999999999999984,-0.02320833333333333,-0.012499999999999956,-0.0026470588235294108,-0.0013651960784313725,-0.0007352941176470562,17.0,1.0,1.0,1.0,4,SVM-rbf
f30,-0.025000000000000022,-0.037934523809523835,-5.551115123125783e-17,-0.0010416666666666675,-0.0015806051587301598,-2.3129646346357427e-18,24.0,1.0,1.0,1.0,4,SVM-rbf
f31,-0.0025000000000000022,-0.006874999999999909,0.010999999999999954,-2.976190476190479e-05,-8.184523809523701e-05,0.00013095238095238042,84.0,1.0,1.0,1.0,4,SVM-rbf
f32,-0.012500000000000067,-0.02834523809523809,-0.0025000000000000022,-0.00026041666666666807,-0.0005905257936507936,-5.208333333333338e-05,48.0,1.0,1.0,1.0,4,SVM-rbf
f33,-0.0050000000000000044,-0.038404761904762,-0.00649999999999995,-0.0001470588235294119,-0.001129551820728294,-0.00019117647058823384,34.0,1.0,1.0,1.0,4,SVM-rbf
