dataset,fold,measure,k,n_available_features,model,acc_test,gps_test
ArtificialDataset20b,2,kDN_importances_norm,50,103,SVM-rbf,0.83,0.7751394422310756
ArtificialDataset20b,2,kDN_importances_norm,50,103,KNN,0.86,0.8087674714104194
ArtificialDataset20b,2,kDN_importances_norm,51,103,SVM-rbf,0.84,0.792079207920792
ArtificialDataset20b,2,kDN_importances_norm,51,103,KNN,0.84,0.7795275590551181
ArtificialDataset20b,2,kDN_importances_norm,52,103,SVM-rbf,0.85,0.7973295183595613
ArtificialDataset20b,2,kDN_importances_norm,52,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,53,103,SVM-rbf,0.85,0.7973295183595613
ArtificialDataset20b,2,kDN_importances_norm,53,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,54,103,SVM-rbf,0.84,0.7861234882240611
ArtificialDataset20b,2,kDN_importances_norm,54,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,55,103,SVM-rbf,0.85,0.8030888030888031
ArtificialDataset20b,2,kDN_importances_norm,55,103,KNN,0.84,0.7861234882240611
ArtificialDataset20b,2,kDN_importances_norm,56,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,56,103,KNN,0.84,0.7861234882240611
ArtificialDataset20b,2,kDN_importances_norm,57,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,57,103,KNN,0.85,0.7973295183595613
ArtificialDataset20b,2,kDN_importances_norm,58,103,SVM-rbf,0.82,0.7496607869742197
ArtificialDataset20b,2,kDN_importances_norm,58,103,KNN,0.83,0.7751394422310756
ArtificialDataset20b,2,kDN_importances_norm,59,103,SVM-rbf,0.82,0.7496607869742197
ArtificialDataset20b,2,kDN_importances_norm,59,103,KNN,0.83,0.7751394422310756
ArtificialDataset20b,2,kDN_importances_norm,60,103,SVM-rbf,0.82,0.7496607869742197
ArtificialDataset20b,2,kDN_importances_norm,60,103,KNN,0.82,0.764367816091954
ArtificialDataset20b,2,kDN_importances_norm,61,103,SVM-rbf,0.82,0.7496607869742197
ArtificialDataset20b,2,kDN_importances_norm,61,103,KNN,0.79,0.7084870848708488
ArtificialDataset20b,2,kDN_importances_norm,62,103,SVM-rbf,0.82,0.7496607869742197
ArtificialDataset20b,2,kDN_importances_norm,62,103,KNN,0.82,0.7496607869742197
ArtificialDataset20b,2,kDN_importances_norm,63,103,SVM-rbf,0.82,0.7496607869742197
ArtificialDataset20b,2,kDN_importances_norm,63,103,KNN,0.79,0.6983087834151664
ArtificialDataset20b,2,kDN_importances_norm,64,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,64,103,KNN,0.79,0.6869220607661822
ArtificialDataset20b,2,kDN_importances_norm,65,103,SVM-rbf,0.82,0.7410526315789474
ArtificialDataset20b,2,kDN_importances_norm,65,103,KNN,0.79,0.6983087834151664
ArtificialDataset20b,2,kDN_importances_norm,66,103,SVM-rbf,0.81,0.7299526232672399
ArtificialDataset20b,2,kDN_importances_norm,66,103,KNN,0.78,0.6632653061224489
ArtificialDataset20b,2,kDN_importances_norm,67,103,SVM-rbf,0.82,0.7496607869742197
ArtificialDataset20b,2,kDN_importances_norm,67,103,KNN,0.78,0.6632653061224489
ArtificialDataset20b,2,kDN_importances_norm,68,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,68,103,KNN,0.78,0.6762264150943396
ArtificialDataset20b,2,kDN_importances_norm,69,103,SVM-rbf,0.82,0.7410526315789474
ArtificialDataset20b,2,kDN_importances_norm,69,103,KNN,0.79,0.6983087834151664
ArtificialDataset20b,2,kDN_importances_norm,70,103,SVM-rbf,0.8,0.7191011235955056
ArtificialDataset20b,2,kDN_importances_norm,70,103,KNN,0.79,0.6869220607661822
ArtificialDataset20b,2,kDN_importances_norm,71,103,SVM-rbf,0.82,0.7410526315789474
ArtificialDataset20b,2,kDN_importances_norm,71,103,KNN,0.79,0.6983087834151664
ArtificialDataset20b,2,kDN_importances_norm,72,103,SVM-rbf,0.82,0.7496607869742197
ArtificialDataset20b,2,kDN_importances_norm,72,103,KNN,0.79,0.6983087834151664
ArtificialDataset20b,2,kDN_importances_norm,73,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,73,103,KNN,0.79,0.6983087834151664
ArtificialDataset20b,2,kDN_importances_norm,74,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,74,103,KNN,0.8,0.7191011235955056
ArtificialDataset20b,2,kDN_importances_norm,75,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,75,103,KNN,0.8,0.7280761386811693
ArtificialDataset20b,2,kDN_importances_norm,76,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,76,103,KNN,0.78,0.6877729257641921
ArtificialDataset20b,2,kDN_importances_norm,77,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,77,103,KNN,0.78,0.6980999296270232
ArtificialDataset20b,2,kDN_importances_norm,78,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,78,103,KNN,0.81,0.7299526232672399
ArtificialDataset20b,2,kDN_importances_norm,79,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,79,103,KNN,0.81,0.7299526232672399
ArtificialDataset20b,2,kDN_importances_norm,80,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,80,103,KNN,0.81,0.7201309328968903
ArtificialDataset20b,2,kDN_importances_norm,81,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,2,kDN_importances_norm,81,103,KNN,0.8,0.7090909090909091
ArtificialDataset20b,2,kDN_importances_norm,82,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,82,103,KNN,0.79,0.6983087834151664
ArtificialDataset20b,2,kDN_importances_norm,83,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,83,103,KNN,0.8,0.7090909090909091
ArtificialDataset20b,2,kDN_importances_norm,84,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,84,103,KNN,0.8,0.7090909090909091
ArtificialDataset20b,2,kDN_importances_norm,85,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,85,103,KNN,0.79,0.6869220607661822
ArtificialDataset20b,2,kDN_importances_norm,86,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,86,103,KNN,0.82,0.7410526315789474
ArtificialDataset20b,2,kDN_importances_norm,87,103,SVM-rbf,0.83,0.7683467410934163
ArtificialDataset20b,2,kDN_importances_norm,87,103,KNN,0.82,0.7314410480349344
ArtificialDataset20b,2,kDN_importances_norm,88,103,SVM-rbf,0.85,0.8030888030888031
ArtificialDataset20b,2,kDN_importances_norm,88,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,89,103,SVM-rbf,0.85,0.8030888030888031
ArtificialDataset20b,2,kDN_importances_norm,89,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,90,103,SVM-rbf,0.85,0.7973295183595613
ArtificialDataset20b,2,kDN_importances_norm,90,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,91,103,SVM-rbf,0.86,0.8143121529919802
ArtificialDataset20b,2,kDN_importances_norm,91,103,KNN,0.85,0.7973295183595613
ArtificialDataset20b,2,kDN_importances_norm,92,103,SVM-rbf,0.86,0.8143121529919802
ArtificialDataset20b,2,kDN_importances_norm,92,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,2,kDN_importances_norm,93,103,SVM-rbf,0.86,0.8143121529919802
ArtificialDataset20b,2,kDN_importances_norm,93,103,KNN,0.81,0.7299526232672399
ArtificialDataset20b,2,kDN_importances_norm,94,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,94,103,KNN,0.81,0.7299526232672399
ArtificialDataset20b,2,kDN_importances_norm,95,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,2,kDN_importances_norm,95,103,KNN,0.8,0.7191011235955056
ArtificialDataset20b,2,kDN_importances_norm,96,103,SVM-rbf,0.86,0.8143121529919802
ArtificialDataset20b,2,kDN_importances_norm,96,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,2,kDN_importances_norm,97,103,SVM-rbf,0.85,0.7973295183595613
ArtificialDataset20b,2,kDN_importances_norm,97,103,KNN,0.82,0.7496607869742197
ArtificialDataset20b,2,kDN_importances_norm,98,103,SVM-rbf,0.85,0.7973295183595613
ArtificialDataset20b,2,kDN_importances_norm,98,103,KNN,0.8,0.7280761386811693
ArtificialDataset20b,2,kDN_importances_norm,99,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,2,kDN_importances_norm,99,103,KNN,0.81,0.738754031573587
ArtificialDataset20b,2,kDN_importances_norm,100,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,2,kDN_importances_norm,100,103,KNN,0.81,0.738754031573587
ArtificialDataset20b,2,kDN_importances_norm,101,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,2,kDN_importances_norm,101,103,KNN,0.8,0.7191011235955056
ArtificialDataset20b,2,kDN_importances_norm,102,103,SVM-rbf,0.84,0.7795275590551181
ArtificialDataset20b,2,kDN_importances_norm,102,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,2,kDN_importances_norm,103,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,2,kDN_importances_norm,103,103,KNN,0.83,0.7683467410934163
ArtificialDataset20b,3,kDN_importances_norm,1,103,SVM-rbf,0.68,0.0
ArtificialDataset20b,3,kDN_importances_norm,1,103,KNN,0.63,0.47629746124466404
ArtificialDataset20b,3,kDN_importances_norm,2,103,SVM-rbf,0.68,0.0
ArtificialDataset20b,3,kDN_importances_norm,2,103,KNN,0.64,0.4621848739495799
ArtificialDataset20b,3,kDN_importances_norm,3,103,SVM-rbf,0.68,0.0
ArtificialDataset20b,3,kDN_importances_norm,3,103,KNN,0.59,0.375741935483871
ArtificialDataset20b,3,kDN_importances_norm,4,103,SVM-rbf,0.66,0.0
ArtificialDataset20b,3,kDN_importances_norm,4,103,KNN,0.62,0.3952772073921971
ArtificialDataset20b,3,kDN_importances_norm,5,103,SVM-rbf,0.66,0.10383386581469647
ArtificialDataset20b,3,kDN_importances_norm,5,103,KNN,0.57,0.3635419371591795
ArtificialDataset20b,3,kDN_importances_norm,6,103,SVM-rbf,0.7,0.5111731843575419
ArtificialDataset20b,3,kDN_importances_norm,6,103,KNN,0.63,0.43021266194084573
ArtificialDataset20b,3,kDN_importances_norm,7,103,SVM-rbf,0.73,0.5805490529899978
ArtificialDataset20b,3,kDN_importances_norm,7,103,KNN,0.63,0.4021543985637343
ArtificialDataset20b,3,kDN_importances_norm,8,103,SVM-rbf,0.72,0.5882352941176471
ArtificialDataset20b,3,kDN_importances_norm,8,103,KNN,0.62,0.46889089269612266
ArtificialDataset20b,3,kDN_importances_norm,9,103,SVM-rbf,0.71,0.5790226947454509
ArtificialDataset20b,3,kDN_importances_norm,9,103,KNN,0.64,0.5030198446937015
ArtificialDataset20b,3,kDN_importances_norm,10,103,SVM-rbf,0.71,0.5790226947454509
ArtificialDataset20b,3,kDN_importances_norm,10,103,KNN,0.65,0.4916201117318436
ArtificialDataset20b,3,kDN_importances_norm,11,103,SVM-rbf,0.69,0.5245610135585685
ArtificialDataset20b,3,kDN_importances_norm,11,103,KNN,0.62,0.46889089269612266
ArtificialDataset20b,3,kDN_importances_norm,12,103,SVM-rbf,0.7,0.5111731843575419
ArtificialDataset20b,3,kDN_importances_norm,12,103,KNN,0.64,0.4621848739495799
ArtificialDataset20b,3,kDN_importances_norm,13,103,SVM-rbf,0.75,0.6456246456246457
ArtificialDataset20b,3,kDN_importances_norm,13,103,KNN,0.67,0.54421768707483
ArtificialDataset20b,3,kDN_importances_norm,14,103,SVM-rbf,0.71,0.5423427428317403
ArtificialDataset20b,3,kDN_importances_norm,14,103,KNN,0.72,0.6170212765957447
ArtificialDataset20b,3,kDN_importances_norm,15,103,SVM-rbf,0.75,0.6172688303735456
ArtificialDataset20b,3,kDN_importances_norm,15,103,KNN,0.7,0.5528109028960818
ArtificialDataset20b,3,kDN_importances_norm,16,103,SVM-rbf,0.74,0.6224489795918369
ArtificialDataset20b,3,kDN_importances_norm,16,103,KNN,0.73,0.5976729944886712
ArtificialDataset20b,3,kDN_importances_norm,17,103,SVM-rbf,0.77,0.6774722272810052
ArtificialDataset20b,3,kDN_importances_norm,17,103,KNN,0.74,0.6073469387755103
ArtificialDataset20b,3,kDN_importances_norm,18,103,SVM-rbf,0.77,0.6774722272810052
ArtificialDataset20b,3,kDN_importances_norm,18,103,KNN,0.75,0.6322808393802707
ArtificialDataset20b,3,kDN_importances_norm,19,103,SVM-rbf,0.75,0.6322808393802707
ArtificialDataset20b,3,kDN_importances_norm,19,103,KNN,0.73,0.6128461991750147
ArtificialDataset20b,3,kDN_importances_norm,20,103,SVM-rbf,0.74,0.6224489795918369
ArtificialDataset20b,3,kDN_importances_norm,20,103,KNN,0.68,0.5160142348754448
ArtificialDataset20b,3,kDN_importances_norm,21,103,SVM-rbf,0.74,0.6358819076457229
ArtificialDataset20b,3,kDN_importances_norm,21,103,KNN,0.74,0.6478770131771595
ArtificialDataset20b,3,kDN_importances_norm,22,103,SVM-rbf,0.72,0.6034618410700237
ArtificialDataset20b,3,kDN_importances_norm,22,103,KNN,0.73,0.6384149697303246
ArtificialDataset20b,3,kDN_importances_norm,23,103,SVM-rbf,0.73,0.6128461991750147
ArtificialDataset20b,3,kDN_importances_norm,23,103,KNN,0.72,0.64
ArtificialDataset20b,3,kDN_importances_norm,24,103,SVM-rbf,0.73,0.6128461991750147
ArtificialDataset20b,3,kDN_importances_norm,24,103,KNN,0.73,0.6263507109004739
ArtificialDataset20b,3,kDN_importances_norm,25,103,SVM-rbf,0.75,0.6322808393802707
ArtificialDataset20b,3,kDN_importances_norm,25,103,KNN,0.76,0.6779661016949153
ArtificialDataset20b,3,kDN_importances_norm,26,103,SVM-rbf,0.74,0.6073469387755103
ArtificialDataset20b,3,kDN_importances_norm,26,103,KNN,0.71,0.5790226947454509
ArtificialDataset20b,3,kDN_importances_norm,27,103,SVM-rbf,0.79,0.6869220607661822
ArtificialDataset20b,3,kDN_importances_norm,27,103,KNN,0.77,0.665785997357992
ArtificialDataset20b,3,kDN_importances_norm,28,103,SVM-rbf,0.79,0.6869220607661822
ArtificialDataset20b,3,kDN_importances_norm,28,103,KNN,0.73,0.561122244488978
ArtificialDataset20b,3,kDN_importances_norm,29,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,29,103,KNN,0.73,0.6128461991750147
ArtificialDataset20b,3,kDN_importances_norm,30,103,SVM-rbf,0.81,0.7299526232672399
ArtificialDataset20b,3,kDN_importances_norm,30,103,KNN,0.7,0.5700245700245701
ArtificialDataset20b,3,kDN_importances_norm,31,103,SVM-rbf,0.78,0.6877729257641921
ArtificialDataset20b,3,kDN_importances_norm,31,103,KNN,0.74,0.6358819076457229
ArtificialDataset20b,3,kDN_importances_norm,32,103,SVM-rbf,0.79,0.7084870848708488
ArtificialDataset20b,3,kDN_importances_norm,32,103,KNN,0.75,0.6456246456246457
ArtificialDataset20b,3,kDN_importances_norm,33,103,SVM-rbf,0.78,0.6980999296270232
ArtificialDataset20b,3,kDN_importances_norm,33,103,KNN,0.76,0.6555891238670695
ArtificialDataset20b,3,kDN_importances_norm,34,103,SVM-rbf,0.79,0.6983087834151664
ArtificialDataset20b,3,kDN_importances_norm,34,103,KNN,0.77,0.6774722272810052
ArtificialDataset20b,3,kDN_importances_norm,35,103,SVM-rbf,0.76,0.6673960612691466
ArtificialDataset20b,3,kDN_importances_norm,35,103,KNN,0.76,0.6555891238670695
ArtificialDataset20b,3,kDN_importances_norm,36,103,SVM-rbf,0.78,0.6980999296270232
ArtificialDataset20b,3,kDN_importances_norm,36,103,KNN,0.8,0.7191011235955056
ArtificialDataset20b,3,kDN_importances_norm,37,103,SVM-rbf,0.82,0.7314410480349344
ArtificialDataset20b,3,kDN_importances_norm,37,103,KNN,0.82,0.764367816091954
ArtificialDataset20b,3,kDN_importances_norm,38,103,SVM-rbf,0.82,0.7314410480349344
ArtificialDataset20b,3,kDN_importances_norm,38,103,KNN,0.79,0.7176170212765958
ArtificialDataset20b,3,kDN_importances_norm,39,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,39,103,KNN,0.79,0.7084870848708488
ArtificialDataset20b,3,kDN_importances_norm,40,103,SVM-rbf,0.82,0.7314410480349344
ArtificialDataset20b,3,kDN_importances_norm,40,103,KNN,0.8,0.7361477572559367
ArtificialDataset20b,3,kDN_importances_norm,41,103,SVM-rbf,0.82,0.7314410480349344
ArtificialDataset20b,3,kDN_importances_norm,41,103,KNN,0.83,0.7751394422310756
ArtificialDataset20b,3,kDN_importances_norm,42,103,SVM-rbf,0.82,0.7314410480349344
ArtificialDataset20b,3,kDN_importances_norm,42,103,KNN,0.82,0.764367816091954
ArtificialDataset20b,3,kDN_importances_norm,43,103,SVM-rbf,0.82,0.7314410480349344
ArtificialDataset20b,3,kDN_importances_norm,43,103,KNN,0.81,0.7466666666666667
ArtificialDataset20b,3,kDN_importances_norm,44,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,44,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,3,kDN_importances_norm,45,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,45,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,3,kDN_importances_norm,46,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,3,kDN_importances_norm,46,103,KNN,0.8,0.7434252726106477
ArtificialDataset20b,3,kDN_importances_norm,47,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,3,kDN_importances_norm,47,103,KNN,0.79,0.7332368547998069
ArtificialDataset20b,3,kDN_importances_norm,48,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,3,kDN_importances_norm,48,103,KNN,0.8,0.7434252726106477
ArtificialDataset20b,3,kDN_importances_norm,49,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,49,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,3,kDN_importances_norm,50,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,50,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,3,kDN_importances_norm,51,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,51,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,3,kDN_importances_norm,52,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,52,103,KNN,0.84,0.792079207920792
ArtificialDataset20b,3,kDN_importances_norm,53,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,53,103,KNN,0.81,0.7466666666666667
ArtificialDataset20b,3,kDN_importances_norm,54,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,3,kDN_importances_norm,54,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,3,kDN_importances_norm,55,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,55,103,KNN,0.81,0.738754031573587
ArtificialDataset20b,3,kDN_importances_norm,56,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,56,103,KNN,0.8,0.7280761386811693
ArtificialDataset20b,3,kDN_importances_norm,57,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,57,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,3,kDN_importances_norm,58,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,3,kDN_importances_norm,58,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,3,kDN_importances_norm,59,103,SVM-rbf,0.83,0.7608069164265129
ArtificialDataset20b,3,kDN_importances_norm,59,103,KNN,0.79,0.7176170212765958
ArtificialDataset20b,3,kDN_importances_norm,60,103,SVM-rbf,0.82,0.7410526315789474
ArtificialDataset20b,3,kDN_importances_norm,60,103,KNN,0.8,0.7361477572559367
ArtificialDataset20b,3,kDN_importances_norm,61,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,61,103,KNN,0.81,0.7466666666666667
ArtificialDataset20b,3,kDN_importances_norm,62,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,62,103,KNN,0.83,0.7683467410934163
ArtificialDataset20b,3,kDN_importances_norm,63,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,63,103,KNN,0.8,0.7191011235955056
ArtificialDataset20b,3,kDN_importances_norm,64,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,64,103,KNN,0.8,0.7191011235955056
ArtificialDataset20b,3,kDN_importances_norm,65,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,3,kDN_importances_norm,65,103,KNN,0.81,0.7299526232672399
ArtificialDataset20b,3,kDN_importances_norm,66,103,SVM-rbf,0.82,0.7410526315789474
ArtificialDataset20b,3,kDN_importances_norm,66,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,3,kDN_importances_norm,67,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,67,103,KNN,0.81,0.738754031573587
ArtificialDataset20b,3,kDN_importances_norm,68,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,68,103,KNN,0.81,0.738754031573587
ArtificialDataset20b,3,kDN_importances_norm,69,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,69,103,KNN,0.8,0.7191011235955056
ArtificialDataset20b,3,kDN_importances_norm,70,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,70,103,KNN,0.8,0.7191011235955056
ArtificialDataset20b,3,kDN_importances_norm,71,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,71,103,KNN,0.8,0.7191011235955056
ArtificialDataset20b,3,kDN_importances_norm,72,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,72,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,3,kDN_importances_norm,73,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,73,103,KNN,0.81,0.7299526232672399
ArtificialDataset20b,3,kDN_importances_norm,74,103,SVM-rbf,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,74,103,KNN,0.81,0.7299526232672399
ArtificialDataset20b,3,kDN_importances_norm,75,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,3,kDN_importances_norm,75,103,KNN,0.8,0.7191011235955056
ArtificialDataset20b,3,kDN_importances_norm,76,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,3,kDN_importances_norm,76,103,KNN,0.81,0.7299526232672399
ArtificialDataset20b,3,kDN_importances_norm,77,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,3,kDN_importances_norm,77,103,KNN,0.82,0.7410526315789474
ArtificialDataset20b,3,kDN_importances_norm,78,103,SVM-rbf,0.8,0.6978851963746223
ArtificialDataset20b,3,kDN_importances_norm,78,103,KNN,0.83,0.752412703983155
ArtificialDataset20b,3,kDN_importances_norm,79,103,SVM-rbf,0.79,0.6741308190925162
ArtificialDataset20b,3,kDN_importances_norm,79,103,KNN,0.82,0.7314410480349344
ArtificialDataset20b,3,kDN_importances_norm,80,103,SVM-rbf,0.78,0.6486486486486486
ArtificialDataset20b,3,kDN_importances_norm,80,103,KNN,0.84,0.7722033898305086
ArtificialDataset20b,3,kDN_importances_norm,81,103,SVM-rbf,0.78,0.6486486486486486
ArtificialDataset20b,3,kDN_importances_norm,81,103,KNN,0.83,0.752412703983155
ArtificialDataset20b,3,kDN_importances_norm,82,103,SVM-rbf,0.78,0.6486486486486486
ArtificialDataset20b,3,kDN_importances_norm,82,103,KNN,0.83,0.752412703983155
ArtificialDataset20b,3,kDN_importances_norm,83,103,SVM-rbf,0.78,0.6486486486486486
ArtificialDataset20b,3,kDN_importances_norm,83,103,KNN,0.84,0.7722033898305086
ArtificialDataset20b,3,kDN_importances_norm,84,103,SVM-rbf,0.78,0.6486486486486486
ArtificialDataset20b,3,kDN_importances_norm,84,103,KNN,0.84,0.7795275590551181
ArtificialDataset20b,3,kDN_importances_norm,85,103,SVM-rbf,0.78,0.6486486486486486
ArtificialDataset20b,3,kDN_importances_norm,85,103,KNN,0.82,0.7314410480349344
ArtificialDataset20b,3,kDN_importances_norm,86,103,SVM-rbf,0.78,0.6486486486486486
ArtificialDataset20b,3,kDN_importances_norm,86,103,KNN,0.84,0.7722033898305086
ArtificialDataset20b,3,kDN_importances_norm,87,103,SVM-rbf,0.78,0.6486486486486486
ArtificialDataset20b,3,kDN_importances_norm,87,103,KNN,0.83,0.752412703983155
ArtificialDataset20b,3,kDN_importances_norm,88,103,SVM-rbf,0.78,0.6486486486486486
ArtificialDataset20b,3,kDN_importances_norm,88,103,KNN,0.84,0.7722033898305086
ArtificialDataset20b,3,kDN_importances_norm,89,103,SVM-rbf,0.78,0.6486486486486486
ArtificialDataset20b,3,kDN_importances_norm,89,103,KNN,0.82,0.7314410480349344
ArtificialDataset20b,3,kDN_importances_norm,90,103,SVM-rbf,0.79,0.6596923076923077
ArtificialDataset20b,3,kDN_importances_norm,90,103,KNN,0.84,0.7722033898305086
ArtificialDataset20b,3,kDN_importances_norm,91,103,SVM-rbf,0.79,0.6596923076923077
ArtificialDataset20b,3,kDN_importances_norm,91,103,KNN,0.81,0.7201309328968903
ArtificialDataset20b,3,kDN_importances_norm,92,103,SVM-rbf,0.8,0.6852871754523997
ArtificialDataset20b,3,kDN_importances_norm,92,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,3,kDN_importances_norm,93,103,SVM-rbf,0.79,0.6596923076923077
ArtificialDataset20b,3,kDN_importances_norm,93,103,KNN,0.83,0.7608069164265129
ArtificialDataset20b,3,kDN_importances_norm,94,103,SVM-rbf,0.79,0.6596923076923077
ArtificialDataset20b,3,kDN_importances_norm,94,103,KNN,0.84,0.7861234882240611
ArtificialDataset20b,3,kDN_importances_norm,95,103,SVM-rbf,0.79,0.6596923076923077
ArtificialDataset20b,3,kDN_importances_norm,95,103,KNN,0.82,0.7573964497041421
ArtificialDataset20b,3,kDN_importances_norm,96,103,SVM-rbf,0.78,0.6486486486486486
ArtificialDataset20b,3,kDN_importances_norm,96,103,KNN,0.81,0.738754031573587
ArtificialDataset20b,3,kDN_importances_norm,97,103,SVM-rbf,0.79,0.6741308190925162
ArtificialDataset20b,3,kDN_importances_norm,97,103,KNN,0.83,0.752412703983155
ArtificialDataset20b,3,kDN_importances_norm,98,103,SVM-rbf,0.79,0.6741308190925162
ArtificialDataset20b,3,kDN_importances_norm,98,103,KNN,0.84,0.7722033898305086
