subset_k,model,fold,variables_incluidas,acc,gps
41,KNN,7,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36",0.885,0.8478187731299764
41,KNN,8,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36",0.88,0.8397815202548932
41,KNN,9,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36",0.885,0.8409703504043127
41,KNN,10,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36",0.88,0.8499147242751562
42,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.885,0.8384459700781777
42,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.93,0.9105154639175258
42,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.905,0.8734498620055198
42,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.885,0.8433688584510022
42,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.92,0.8932714617169374
42,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.89,0.8536840532057989
42,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.9,0.8636156993483862
42,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.925,0.9057116645713704
42,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.905,0.8697299140118945
42,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.915,0.8901444260037429
42,KNN,1,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.865,0.8173607038123167
42,KNN,2,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.9,0.8692620569436375
42,KNN,3,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.89,0.8493614402215726
42,KNN,4,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.86,0.8087674714104193
42,KNN,5,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.885,0.8433688584510022
42,KNN,6,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.89,0.8536840532057989
42,KNN,7,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.88,0.8397815202548932
42,KNN,8,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.9,0.8655913978494624
42,KNN,9,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.87,0.8175806451612903
42,KNN,10,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16",0.875,0.8315688161693936
43,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.885,0.8384459700781777
43,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.93,0.9105154639175258
43,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.905,0.8734498620055198
43,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.885,0.8433688584510022
43,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.92,0.8932714617169374
43,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.885,0.8456492890995259
43,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.9,0.8636156993483862
43,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.925,0.9057116645713704
43,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.905,0.8697299140118945
43,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.915,0.8901444260037429
43,KNN,1,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.865,0.8145766345123259
43,KNN,2,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.89,0.8536840532057989
43,KNN,3,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.885,0.8456492890995259
43,KNN,4,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.855,0.7999677302246784
43,KNN,5,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.885,0.8433688584510022
43,KNN,6,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.895,0.8615520606975803
43,KNN,7,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.88,0.8420107719928186
43,KNN,8,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.89,0.8536840532057989
43,KNN,9,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.88,0.8323809523809523
43,KNN,10,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52",0.88,0.8397815202548932
44,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.885,0.8384459700781777
44,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.93,0.9105154639175258
44,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.905,0.8734498620055198
44,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.885,0.8433688584510022
44,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.915,0.8855871428046044
44,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.895,0.8596078431372549
44,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.9,0.8636156993483862
44,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.925,0.9057116645713704
44,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.905,0.8697299140118945
44,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.92,0.8974216027874565
44,KNN,1,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.87,0.823170731707317
44,KNN,2,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.895,0.857565079004206
44,KNN,3,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.88,0.8349742147210503
44,KNN,4,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.855,0.7967539653264478
44,KNN,5,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.885,0.8456492890995259
44,KNN,6,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.9,0.8674716536592547
44,KNN,7,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.885,0.8478187731299764
44,KNN,8,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.9,0.8674716536592547
44,KNN,9,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.88,0.8349742147210503
44,KNN,10,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54",0.885,0.8456492890995259
45,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.885,0.8384459700781777
45,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.925,0.90457030847003
45,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.905,0.8734498620055198
45,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.885,0.8433688584510022
45,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.925,0.9008042895442359
45,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.89,0.8515767131594906
45,SVM-rbf,7,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.9,0.8636156993483862
45,SVM-rbf,8,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.925,0.90457030847003
45,SVM-rbf,9,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.905,0.8697299140118945
45,SVM-rbf,10,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.92,0.8974216027874565
45,KNN,1,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.865,0.8116456308722128
45,KNN,2,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.885,0.8433688584510022
45,KNN,3,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.875,0.8235815960320981
45,KNN,4,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.84,0.7759626604434072
45,KNN,5,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.895,0.8596078431372549
45,KNN,6,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.885,0.8498838452745308
45,KNN,7,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.905,0.8783903249761308
45,KNN,8,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.88,0.8420107719928186
45,KNN,9,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.875,0.8206305604526261
45,KNN,10,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12",0.86,0.8116100766703176
46,SVM-rbf,1,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12,f44",0.885,0.8384459700781777
46,SVM-rbf,2,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12,f44",0.925,0.90457030847003
46,SVM-rbf,3,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12,f44",0.9,0.8655913978494624
46,SVM-rbf,4,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12,f44",0.885,0.8433688584510022
46,SVM-rbf,5,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12,f44",0.925,0.9008042895442359
46,SVM-rbf,6,"f0,f1,f2,f3,f4,f5,f34,f56,f24,f30,f13,f23,f33,f51,f60,f45,f47,f11,f58,f31,f35,f37,f40,f26,f53,f48,f46,f55,f50,f10,f32,f21,f38,f29,f43,f15,f57,f27,f22,f9,f36,f16,f52,f54,f12,f44",0.89,0.8515767131594906
