pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2023-05-07,97.6,-1.55,5.81,"Cole, Gerrit",668227,543037,,ball,,,,,12.0,Ball,R,R,R,TB,NYY,B,,,2,2,2023,-0.73,1.76,1.22,2.91,677551.0,,,1,5,Bot,,,,,,,9.055442080563294,-141.77425883748597,-6.270538841717832,-11.92551449887581,33.65952189168025,-7.222611909143689,3.21,1.45,,,,96.8,2474.0,6.0,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.5,,,,,,,,47,5,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,211.0,0.008,0.083,,,,-0.083,,-4,-4,0.147,0.147,32,28,33,28,3,2,5.0,1.0,5.0,1.0,0.65,0.73,0.73,44.5,,,,,
FF,2023-05-07,97.6,-1.54,5.79,"Cole, Gerrit",668227,543037,,swinging_strike,,,,,6.0,Swinging Strike,R,R,R,TB,NYY,S,,,2,1,2023,-0.76,1.55,0.47,2.35,677551.0,,,1,5,Bot,,,,,,,7.125875698211348,-141.89671955160216,-7.290817785481645,-11.916285504429323,31.951303573777157,-9.739841319100398,3.25,1.49,,,,97.3,2434.0,6.1,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.39,,,,,,,,47,4,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,210.0,-0.007,-0.103,,,,0.103,,-4,-4,0.154,0.154,32,28,33,28,3,2,5.0,1.0,5.0,1.0,0.84,0.76,0.76,41.6,,,,,
FF,2023-05-07,97.5,-1.73,5.59,"Cole, Gerrit",668227,543037,,ball,,,,,12.0,Ball,R,R,R,TB,NYY,B,,,1,1,2023,-0.99,1.38,0.13,3.48,,677551.0,,1,5,Bot,,,,,,,7.252310523002107,-141.85699217392775,-3.344092567415585,-15.029845975535384,31.83921202058335,-12.967371260897483,3.22,1.46,,,,97.5,2468.0,6.2,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.26,,,,,,,,47,3,4-Seam Fastball,2,6,2,6,6,2,2,6,Standard,Standard,216.0,0.02,0.052,,,,-0.052,,-4,-4,0.134,0.134,32,28,33,28,3,2,5.0,1.0,5.0,1.0,1.02,0.99,0.99,37.1,,,,,
SL,2023-05-07,88.7,-1.81,5.55,"Cole, Gerrit",668227,543037,,ball,,,,,14.0,Ball,R,R,R,TB,NYY,B,,,0,1,2023,0.55,-0.19,1.64,0.82,,677551.0,,1,5,Bot,,,,,,,7.290751850830161,-129.0475302495472,-5.096557669550826,4.641506592846212,26.817878223885007,-33.43221079560049,3.18,1.49,,,,88.7,2564.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.18,,,,,,,,47,2,Slider,2,6,2,6,6,2,2,6,Standard,Standard,111.0,0.003,0.024,,,,-0.024,,-4,-4,0.131,0.131,32,28,33,28,3,2,5.0,1.0,5.0,1.0,3.09,-0.55,-0.55,36.4,,,,,
SL,2023-05-07,89.8,-1.92,5.54,"Cole, Gerrit",668227,543037,,foul,,,,,5.0,Foul,R,R,R,TB,NYY,S,,,0,0,2023,0.19,0.05,0.26,2.63,,677551.0,,1,5,Bot,,,,,,,5.014105817984522,-130.71930863041692,-1.3333638134860244,1.0352311600372923,28.28742890217152,-31.478862271270494,3.25,1.49,195.0,71.2,45.0,89.8,2445.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.2,,,,,,,,47,1,Slider,2,6,2,6,6,2,2,6,Standard,Standard,113.0,-0.004,-0.038,,,,0.038,88.0,-4,-4,0.135,0.135,32,28,33,28,3,2,5.0,1.0,5.0,1.0,2.78,-0.19,-0.19,35.3,,,,,
SL,2023-05-07,89.7,-1.79,5.64,"Cole, Gerrit",677551,543037,single,hit_into_play,,,,,6.0,Wander Franco singles on a ground ball to second baseman Gleyber Torres.   Yandy Diaz scores.    Wander Franco to 2nd.  Throwing error by second baseman Gleyber Torres.,R,L,R,TB,NYY,X,4.0,ground_ball,2,1,2023,0.43,0.22,0.75,2.41,,,650490.0,1,5,Bot,166.64,149.89,,,,,5.385232048811568,-130.57869658794223,-2.4889921353635307,3.7187615650540495,28.028464439393023,-29.295168339839343,3.33,1.48,4.0,91.7,-31.0,89.7,2513.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.21,0.082,0.081,0.9,1.0,1.0,0.0,2.0,46,4,Slider,1,6,1,6,6,2,2,6,Infield shade,Standard,123.0,0.055,0.387,,,0.099,-0.387,91.7,-5,-5,0.08,0.08,32,22,33,22,3,2,5.0,1.0,5.0,1.0,2.61,-0.43,0.43,39.3,,,,,
CH,2023-05-07,88.3,-1.7,5.49,"Cole, Gerrit",677551,543037,,ball,,,,,11.0,Ball,R,L,R,TB,NYY,B,,,1,1,2023,-1.52,1.11,-1.37,2.78,,,650490.0,1,5,Bot,,,,,,,3.960061863224717,-128.4834725425689,-2.8149557404726915,-17.591694494824672,28.46052064549424,-19.49562718350984,3.28,1.46,,,,88.3,1589.0,6.5,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.04,,,,,,,,46,3,Changeup,1,6,1,6,6,1,1,6,Infield shade,Standard,240.0,0.004,0.046,,,,-0.046,,-5,-5,0.076,0.076,32,22,33,22,3,2,5.0,1.0,5.0,1.0,1.83,1.52,-1.52,38.7,,,,,
CH,2023-05-07,88.9,-1.73,5.43,"Cole, Gerrit",677551,543037,,ball,,,,,13.0,Ball,R,L,R,TB,NYY,B,,,0,1,2023,-1.46,1.01,-0.91,0.98,,,650490.0,1,5,Bot,,,,,,,5.098957812244593,-129.11261379993235,-6.912719525716787,-17.33530867758885,29.197298289243356,-19.611275928614862,3.33,1.44,,,,88.9,1654.0,6.6,718271,624431,518934,650402,665828,683011,543305,664056,643396,53.91,,,,,,,,46,2,Changeup,1,6,1,6,6,1,1,6,Standard,Standard,239.0,0.002,0.025,,,,-0.025,,-5,-5,0.074,0.074,32,22,33,22,3,2,5.0,1.0,5.0,1.0,1.91,1.46,-1.46,36.5,,,,,
FF,2023-05-07,96.0,-1.53,5.72,"Cole, Gerrit",677551,543037,,called_strike,,,,,8.0,Called Strike,R,L,R,TB,NYY,S,,,0,0,2023,-0.61,1.64,-0.08,1.49,,,650490.0,1,5,Bot,,,,,,,5.224642057113075,-139.41024390664836,-9.278121531805043,-9.13657852410301,33.69763898293783,-8.899282584686922,3.4,1.48,,,,96.0,2361.0,6.6,718271,624431,518934,650402,665828,683011,543305,664056,643396,53.95,,,,,,,,46,1,4-Seam Fastball,1,6,1,6,6,1,1,6,Infield shade,Standard,212.0,-0.003,-0.042,,,,0.042,,-5,-5,0.077,0.077,32,22,33,22,3,2,5.0,1.0,5.0,1.0,0.86,0.61,-0.61,44.7,,,,,
KC,2023-05-07,83.0,-1.56,5.74,"Cole, Gerrit",650490,543037,single,hit_into_play,,,,,8.0,Yandy Diaz singles on a ground ball to left fielder Aaron Hicks.,R,R,R,TB,NYY,X,7.0,ground_ball,0,2,2023,0.82,-0.84,-0.06,1.92,,,,1,5,Bot,70.24,107.68,,,,,1.8293022572775943,-120.83565512755526,-0.6201248967711462,7.638064942964012,24.174615999485454,-40.46696838981055,3.42,1.61,86.0,113.0,2.0,82.9,2736.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.22,0.626,0.599,0.9,1.0,1.0,0.0,4.0,45,3,Knuckle Curve,1,6,1,6,6,1,1,6,Strategic,Strategic,43.0,0.019,0.514,,,0.731,-0.514,113.0,-5,-5,0.058,0.058,32,31,33,32,3,2,5.0,1.0,5.0,1.0,4.15,-0.82,-0.82,40.8,,,,,
CH,2023-05-07,87.6,-1.69,5.6,"Cole, Gerrit",650490,543037,,called_strike,,,,,13.0,Called Strike,R,R,R,TB,NYY,S,,,0,1,2023,-1.11,1.13,-0.84,1.8,,,,1,5,Bot,,,,,,,4.346208129429175,-127.39803964183552,-5.371451443396469,-13.02692975299479,26.52864182106832,-18.93642960321395,3.42,1.66,,,,87.6,1555.0,6.4,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.13,,,,,,,,45,2,Changeup,1,6,1,6,6,1,1,6,Strategic,Strategic,238.0,-0.002,-0.057,,,,0.057,,-5,-5,0.06,0.06,32,31,33,32,3,2,5.0,1.0,5.0,1.0,1.84,1.11,1.11,40.4,,,,,
SL,2023-05-07,89.1,-1.92,5.67,"Cole, Gerrit",650490,543037,,foul,,,,,5.0,Foul,R,R,R,TB,NYY,S,,,0,0,2023,0.45,0.28,0.12,2.34,,,,1,5,Bot,,,,,,,4.0823245619939605,-129.76723128943297,-2.8029745773913017,4.323201909290169,24.39233426908573,-28.64244223656453,3.42,1.61,275.0,82.8,39.0,89.5,2626.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.24,,,,,,,,45,1,Slider,1,6,1,6,6,1,1,6,Standard,Strategic,131.0,-0.001,-0.041,,,,0.041,88.0,-5,-5,0.061,0.061,32,31,33,32,3,2,5.0,1.0,5.0,1.0,2.56,-0.45,-0.45,36.7,,,,,
FF,2023-05-07,95.8,-1.71,5.75,"Cole, Gerrit",642350,543037,home_run,hit_into_play,,,,,2.0,Jose Siri homers (3) on a fly ball to center field.,R,R,R,TB,NYY,X,,fly_ball,0,0,2023,-0.88,1.39,-0.19,2.87,,,,1,5,Bot,124.39,29.31,,,,,5.999891478822194,-139.32588826818937,-5.11353622942072,-12.877784137706351,31.935126993587243,-13.074208346014291,3.26,1.58,419.0,104.8,33.0,95.6,2295.0,6.2,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.28,0.7484242424242427,1.4875757575757576,2.0,1.0,0.0,3.0,6.0,44,1,4-Seam Fastball,0,6,0,6,6,1,1,6,Standard,Standard,217.0,0.025,1.583,,,2.9667272727272724,-1.583,104.8,-6,-6,0.036,0.036,32,27,33,28,2,1,5.0,1.0,5.0,1.0,1.1,0.88,0.88,40.7,,,,,
SL,2023-05-07,88.4,-1.78,5.55,"Cole, Gerrit",542194,543037,strikeout,swinging_strike_blocked,,,,,14.0,Christian Bethancourt strikes out swinging.,R,R,R,TB,NYY,S,2.0,,1,2,2023,0.21,-0.31,0.48,0.18,,,,0,5,Bot,,,,,,,5.0526049549466965,-128.54777314381647,-6.340358491635509,1.242622961494572,27.2341261966924,-34.418825385518026,3.43,1.68,,,,88.1,2526.0,6.2,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.29,,0.0,0.0,1.0,0.0,0.0,,43,4,Slider,0,6,0,6,6,0,0,6,Standard,Strategic,93.0,-0.007,-0.193,,,,0.193,,-6,-6,0.043,0.043,32,31,33,32,2,1,5.0,1.0,5.0,2.0,3.23,-0.21,-0.21,36.5,,,,,
FF,2023-05-07,96.4,-1.34,5.85,"Cole, Gerrit",542194,543037,,ball,,,,,14.0,Ball,R,R,R,TB,NYY,B,,,0,2,2023,-0.56,1.57,1.23,2.01,,,,0,5,Bot,,,,,,,8.080314852223935,-139.98878218790838,-8.171346191254372,-9.246509639055615,32.820972238311775,-9.763563810138589,3.41,1.63,,,,96.1,2371.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.2,,,,,,,,43,3,4-Seam Fastball,0,6,0,6,6,0,0,6,Standard,Strategic,209.0,0.001,0.024,,,,-0.024,,-6,-6,0.042,0.042,32,31,33,32,2,1,5.0,1.0,5.0,2.0,0.9,0.56,0.56,44.6,,,,,
SL,2023-05-07,88.0,-1.85,5.68,"Cole, Gerrit",542194,543037,,foul,,,,,2.0,Foul,R,R,R,TB,NYY,S,,,0,1,2023,0.33,0.09,-0.08,3.01,,,,0,5,Bot,,,,,,,3.609008201945584,-128.2768572838508,-0.6514913879806662,2.989269502805134,24.241843192106508,-31.22243995043628,3.43,1.68,142.0,78.4,76.0,88.3,2508.0,6.2,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.31,,,,,,,,43,2,Slider,0,6,0,6,6,0,0,6,Strategic,Strategic,107.0,-0.002,-0.054,,,,0.054,88.0,-6,-6,0.044,0.044,32,31,33,32,2,1,5.0,1.0,5.0,2.0,2.82,-0.33,-0.33,39.8,,,,,
FF,2023-05-07,93.8,-1.44,5.83,"Cole, Gerrit",542194,543037,,called_strike,,,,,6.0,Called Strike,R,R,R,TB,NYY,S,,,0,0,2023,-0.77,1.5,0.49,2.36,,,,0,5,Bot,,,,,,,6.690295388268816,-136.40638528309316,-6.576439142155923,-11.02826388161554,28.915492802230258,-12.212783318067256,3.5,1.69,,,,93.9,2322.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.18,,,,,,,,43,1,4-Seam Fastball,0,6,0,6,6,0,0,6,Strategic,Strategic,206.0,-0.001,-0.042,,,,0.042,,-6,-6,0.045,0.045,32,31,33,32,2,1,5.0,1.0,5.0,2.0,1.09,0.77,0.77,51.5,,,,,
FF,2023-05-07,96.5,-1.71,5.76,"Cole, Gerrit",622534,543037,field_out,hit_into_play,,,,,5.0,Manuel Margot flies out to right fielder Isiah Kiner-Falefa.,R,R,R,TB,NYY,X,9.0,fly_ball,1,1,2023,-0.91,1.55,0.12,2.65,,,,2,4,Bot,189.38,96.94,,,,,6.926510627660971,-140.2937633737123,-6.243235808219634,-13.561805001576396,30.787009086493896,-10.44891887556195,3.29,1.55,297.0,84.6,35.0,96.4,2366.0,6.2,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.28,0.018,0.023,0.0,1.0,0.0,0.0,3.0,38,3,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,209.0,-0.005,-0.261,,,0.036,0.261,88.0,-5,-5,0.069,0.069,32,28,33,29,2,1,5.0,1.0,5.0,2.0,0.9,0.91,0.91,42.0,,,,,
SL,2023-05-07,89.8,-1.75,5.61,"Cole, Gerrit",622534,543037,,ball,,,,,14.0,Ball,R,R,R,TB,NYY,B,,,0,1,2023,0.44,0.31,1.37,1.15,,,,2,4,Bot,,,,,,,6.7921666380684185,-130.59197473534735,-5.68372027126718,3.6192871611609374,27.703614424694496,-27.607248933450027,3.42,1.62,,,,89.7,2453.0,6.2,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.25,,,,,,,,38,2,Slider,0,5,0,5,5,0,0,5,Standard,Standard,169.0,0.001,0.031,,,,-0.031,,-5,-5,0.068,0.068,32,28,33,29,2,1,5.0,1.0,5.0,2.0,2.52,-0.44,-0.44,36.6,,,,,
SL,2023-05-07,86.8,-1.78,5.74,"Cole, Gerrit",622534,543037,,swinging_strike,,,,,6.0,Swinging Strike,R,R,R,TB,NYY,S,,,0,0,2023,0.22,-0.27,0.48,2.63,,,,2,4,Bot,,,,,,,4.966022972814141,-126.31462875863758,-0.6503615992082754,1.235608182113863,27.528669839998955,-35.19145767291856,3.29,1.55,,,,86.3,2371.0,6.1,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.38,,,,,,,,38,1,Slider,0,5,0,5,5,0,0,5,Standard,Standard,98.0,-0.001,-0.045,,,,0.045,,-5,-5,0.069,0.069,32,28,33,29,2,1,5.0,1.0,5.0,2.0,3.32,-0.22,-0.22,41.3,,,,,
FF,2023-05-07,97.2,-1.54,5.79,"Cole, Gerrit",670623,543037,field_out,hit_into_play,,,,,3.0,"Isaac Paredes grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",R,R,R,TB,NYY,X,6.0,ground_ball,3,2,2023,-0.84,1.33,0.53,2.84,,,,1,4,Bot,106.24,150.27,,,,,7.454216501091944,-141.33722625900364,-5.404964265884863,-12.908505812768604,32.64926250345591,-13.332796082655294,3.1,1.5,9.0,90.1,-17.0,97.0,2383.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.24,0.105,0.09,0.0,1.0,0.0,0.0,2.0,37,7,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,208.0,-0.012,-0.328,,,0.106,0.328,90.1,-5,-5,0.081,0.081,32,24,33,24,2,1,5.0,1.0,5.0,2.0,1.09,0.84,0.84,42.6,,,,,
FF,2023-05-07,97.0,-1.6,5.8,"Cole, Gerrit",670623,543037,,foul,,,,,1.0,Foul,R,R,R,TB,NYY,S,,,3,2,2023,-0.78,1.28,-0.37,2.84,,,,1,4,Bot,,,,,,,5.048671386832206,-141.12221376258915,-5.2946234525032265,-11.512005814562944,31.71429065051949,-14.104962486228525,3.1,1.5,376.0,105.4,24.0,97.1,2209.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.17,,,,,,,,37,6,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,213.0,0.0,0.0,,,,0.0,105.4,-5,-5,0.081,0.081,32,24,33,24,2,1,5.0,1.0,5.0,2.0,1.14,0.78,0.78,43.6,,,,,
FF,2023-05-07,96.7,-1.5,5.82,"Cole, Gerrit",670623,543037,,foul,,,,,2.0,Foul,R,R,R,TB,NYY,S,,,3,1,2023,-0.7,1.46,0.24,2.76,,,,1,4,Bot,,,,,,,6.240753468517216,-140.5733657136728,-5.929638997850648,-10.675569183196078,31.59210818865524,-11.585079921418751,3.1,1.5,355.0,99.8,26.0,96.5,2256.0,6.2,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.27,,,,,,,,37,5,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Standard,205.0,-0.004,-0.104,,,,0.104,99.8,-5,-5,0.085,0.085,32,24,33,24,2,1,5.0,1.0,5.0,2.0,0.98,0.7,0.7,45.0,,,,,
FF,2023-05-07,96.6,-1.49,5.85,"Cole, Gerrit",670623,543037,,ball,,,,,14.0,Ball,R,R,R,TB,NYY,B,,,2,1,2023,-0.57,1.4,0.94,2.26,,,,1,4,Bot,,,,,,,7.756787714798554,-140.42665786180746,-7.170891362084104,-9.290242787510635,31.36365221029625,-12.242040744630785,3.14,1.51,,,,96.5,2343.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.23,,,,,,,,37,4,4-Seam Fastball,0,5,0,5,5,0,0,5,Strategic,Standard,212.0,0.005,0.122,,,,-0.122,,-5,-5,0.08,0.08,32,24,33,24,2,1,5.0,1.0,5.0,2.0,1.05,0.57,0.57,44.5,,,,,
FF,2023-05-07,94.8,-1.5,5.84,"Cole, Gerrit",670623,543037,,called_strike,,,,,9.0,Called Strike,R,R,R,TB,NYY,S,,,2,0,2023,-0.8,1.39,0.77,1.87,,,,1,4,Bot,,,,,,,7.729482194304761,-137.7195931865012,-7.785573254085267,-11.95769511342058,30.613985099126253,-12.932955325712392,3.14,1.5,,,,94.8,2317.0,6.4,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.12,,,,,,,,37,3,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,213.0,-0.003,-0.062,,,,0.062,,-5,-5,0.083,0.083,32,24,33,24,2,1,5.0,1.0,5.0,2.0,1.16,0.8,0.8,49.0,,,,,
KC,2023-05-07,81.8,-1.62,5.95,"Cole, Gerrit",670623,543037,,ball,,,,,11.0,Ball,R,R,R,TB,NYY,B,,,1,0,2023,0.71,-0.99,-0.23,3.46,,,,1,4,Bot,,,,,,,1.764747095193067,-119.06118225997788,2.894413188662959,6.326712368502,24.61783723344852,-42.37325314901113,3.05,1.45,,,,81.5,2563.0,6.2,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.28,,,,,,,,37,2,Knuckle Curve,0,5,0,5,5,0,0,5,Standard,Standard,30.0,0.003,0.066,,,,-0.066,,-5,-5,0.08,0.08,32,24,33,24,2,1,5.0,1.0,5.0,2.0,4.42,-0.71,-0.71,48.6,,,,,
FF,2023-05-07,95.5,-1.51,5.95,"Cole, Gerrit",670623,543037,,ball,,,,,11.0,Ball,R,R,R,TB,NYY,B,,,0,0,2023,-0.68,1.62,-0.08,4.31,,,,1,4,Bot,,,,,,,5.288400550264502,-139.03021383329798,-2.336066837844004,-9.977777109446832,31.198272454236346,-10.840572616428595,3.32,1.55,,,,95.5,2237.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.23,,,,,,,,37,1,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,213.0,0.002,0.039,,,,-0.039,,-5,-5,0.078,0.078,32,24,33,24,2,1,5.0,1.0,5.0,2.0,0.88,0.68,0.68,48.4,,,,,
FF,2023-05-07,95.8,-1.38,5.92,"Cole, Gerrit",623912,543037,strikeout,swinging_strike,,,,,12.0,Harold Ramirez strikes out swinging.,R,R,R,TB,NYY,S,2.0,,2,2,2023,-0.85,1.57,1.04,2.3,,,,0,4,Bot,,,,,,,8.278035216217884,-139.18685905851083,-7.469388962714227,-12.88287270189755,30.811657886724944,-10.284769690028886,3.09,1.45,,,,95.7,2373.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.23,,0.0,0.0,1.0,0.0,0.0,,36,5,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,209.0,-0.013,-0.239,,,,0.239,,-5,-5,0.091,0.091,32,28,33,29,2,1,5.0,1.0,5.0,2.0,0.92,0.85,0.85,47.7,,,,,
KC,2023-05-07,82.1,-1.56,5.77,"Cole, Gerrit",623912,543037,,ball,,,,,14.0,Ball,R,R,R,TB,NYY,B,,,1,2,2023,0.79,-1.34,1.25,-0.1,,,,0,4,Bot,,,,,,,4.798729969097113,-119.44737987519454,-4.044028676643364,6.44200756317165,26.71385994960829,-44.192106992576015,3.16,1.45,,,,81.5,2688.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.23,,,,,,,,36,4,Knuckle Curve,0,5,0,5,5,0,0,5,Standard,Standard,36.0,0.002,0.046,,,,-0.046,,-5,-5,0.089,0.089,32,28,33,29,2,1,5.0,1.0,5.0,2.0,4.77,-0.79,-0.79,44.5,,,,,
KC,2023-05-07,80.9,-1.63,5.89,"Cole, Gerrit",623912,543037,,foul,,,,,2.0,Foul,R,R,R,TB,NYY,S,,,1,1,2023,0.72,-1.35,-0.1,2.75,,,,0,4,Bot,,,,,,,2.017915042291977,-117.62661267579114,2.3150476783183613,6.161774882267075,25.278504893693317,-45.36575932821047,3.09,1.45,3.0,74.1,-40.0,80.0,2810.0,6.0,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.52,,,,,,,,36,3,Knuckle Curve,0,5,0,5,5,0,0,5,Standard,Standard,32.0,-0.003,-0.061,,,,0.061,88.0,-5,-5,0.092,0.092,32,28,33,29,2,1,5.0,1.0,5.0,2.0,4.88,-0.72,-0.72,48.2,,,,,
FF,2023-05-07,94.8,-1.55,5.77,"Cole, Gerrit",623912,543037,,called_strike,,,,,8.0,Called Strike,R,R,R,TB,NYY,S,,,1,0,2023,-0.78,1.63,0.13,1.54,,,,0,4,Bot,,,,,,,6.13252681761792,-137.7116332973332,-9.003898839639438,-11.263189801740584,30.756346273139048,-9.615716000796413,3.12,1.45,,,,94.7,2370.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.16,,,,,,,,36,2,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,211.0,-0.004,-0.052,,,,0.052,,-5,-5,0.096,0.096,32,28,33,29,2,1,5.0,1.0,5.0,2.0,0.92,0.78,0.78,43.0,,,,,
SL,2023-05-07,88.0,-1.83,5.72,"Cole, Gerrit",623912,543037,,ball,,,,,14.0,Ball,R,R,R,TB,NYY,B,,,0,0,2023,0.45,-0.01,1.28,1.13,,,,0,4,Bot,,,,,,,6.60237562764636,-127.98063977826116,-4.968435214118033,3.4840427847037367,27.35803488679253,-31.41409492608881,3.06,1.4,,,,87.8,2561.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.22,,,,,,,,36,1,Slider,0,5,0,5,5,0,0,5,Standard,Standard,137.0,0.003,0.04,,,,-0.04,,-5,-5,0.093,0.093,32,28,33,29,2,1,5.0,1.0,5.0,2.0,2.96,-0.45,-0.45,39.9,,,,,
SL,2023-05-07,90.0,-1.89,5.65,"Cole, Gerrit",664040,543037,field_out,hit_into_play,,,,,9.0,Brandon Lowe flies out to left fielder Aaron Hicks.,R,L,R,TB,NYY,X,7.0,fly_ball,2,2,2023,0.44,0.2,0.36,1.75,,650490.0,668227.0,2,3,Bot,71.4,128.51,,,,,4.643759063199851,-131.06042069840106,-4.171857086039887,4.185094779414133,25.55596490293178,-29.200186546147297,3.31,1.52,223.0,80.2,53.0,90.0,2599.0,6.1,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.42,0.05,0.055,0.0,1.0,0.0,0.0,3.0,28,6,Slider,0,3,0,3,3,0,0,3,Standard,Standard,114.0,-0.041,-0.246,,,0.074,0.246,88.0,-3,-3,0.227,0.227,32,28,33,29,2,1,5.0,1.0,5.0,1.0,2.59,-0.44,0.44,37.4,,,,,
CH,2023-05-07,88.3,-1.83,5.45,"Cole, Gerrit",664040,543037,,foul,,,,,8.0,Foul,R,L,R,TB,NYY,S,,,2,2,2023,-1.22,0.63,0.27,1.46,,650490.0,668227.0,2,3,Bot,,,,,,,7.65582901274419,-128.37570182769724,-4.948664499216157,-15.010216685002268,25.54828610440074,-24.34894917979365,3.31,1.52,10.0,88.3,-8.0,88.4,1550.0,6.3,718271,624431,518934,650402,665828,683011,543305,664056,643396,54.18,,,,,,,,28,5,Changeup,0,3,0,3,3,0,0,3,Infield shade,Standard,241.0,0.0,0.0,,,,0.0,88.3,-3,-3,0.227,0.227,32,28,33,29,2,1,5.0,1.0,5.0,1.0,2.29,1.22,-1.22,35.5,,,,,
CH,2023-05-07,89.6,-1.79,5.49,"Cole, Gerrit",664040,543037,,ball,,,,,13.0,Ball,R,L,R,TB,NYY,B,,,1,2,2023,-1.32,0.9,-0.49,0.81,,650490.0,668227.0,2,3,Bot,,,,,,,6.00048417964193,-130.2031521542259,-7.457880557052657,-16.231289240721058,27.940223398339302,-20.55992183110517,3.29,1.55,,,,89.8,1672.0,6.5,718271,624431,518934,650402,665828,683011,543305,664056,643396,53.95,,,,,,,,28,4,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,241.0,0.007,0.033,,,,-0.033,,-3,-3,0.22,0.22,32,28,33,29,2,1,5.0,1.0,5.0,1.0,1.95,1.32,-1.32,37.5,,,,,
